 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-220.902452,296.684598,36.440410,-283.430521,310.428489,22.622549,-264.084868,518.815420,66.086227,-266.215404,462.844270,60.157016,-233.006868,438.875912,73.536484,-238.052480,504.651113,92.237632,-175.020549,568.949217,22.624362,-253.532314,563.984594,64.428204,-228.135984,605.240692,93.237408,-215.510476,620.348753,129.849679,-196.687625,636.152290,162.286962,-189.254949,605.545880,177.472281,-206.683877,591.157677,144.492879,-225.947074,574.965707,112.367595,-119.462544,720.365785,335.597099,-78.661253,631.346448,332.507667,-115.948377,667.574551,360.229783,53.058011,614.281958,324.706620,49.472902,624.214165,354.138930,92.003663,628.367985,359.884147,95.471371,619.534225,329.390448
-220.904245,296.683804,36.451400,-283.426754,310.427478,22.643927,-264.063984,518.823056,66.083610,-266.185874,462.857482,60.168252,-232.972374,438.897985,73.529632,-237.999281,504.676254,92.207129,-175.037813,568.970238,22.613998,-253.534944,563.995475,64.421873,-228.157159,605.249305,93.236791,-215.532457,620.344547,129.852901,-196.714074,636.150912,162.290774,-189.249056,605.535086,177.458952,-206.675179,591.147892,144.474473,-225.915085,574.955584,112.344077,-119.448807,720.347838,335.585694,-78.658089,631.322246,332.508895,-115.930408,667.561767,360.220420,53.066927,614.282331,324.698369,49.481623,624.217569,354.133428,92.011872,628.369977,359.880795,95.477027,619.534591,329.386324
-220.905947,296.683068,36.462366,-283.422872,310.426503,22.665252,-264.043131,518.830686,66.080955,-266.156347,462.870684,60.179393,-232.937834,438.920076,73.522666,-237.946100,504.701347,92.176569,-175.055086,568.991322,22.603544,-253.537576,564.006328,64.415509,-228.178329,605.257882,93.236159,-215.554415,620.340305,129.856109,-196.740471,636.149493,162.294562,-189.243176,605.524269,177.445645,-206.666509,591.138082,144.456104,-225.883162,574.945437,112.320583,-119.435071,720.329911,335.574285,-78.654975,631.298019,332.510145,-115.912448,667.549023,360.211048,53.075813,614.282682,324.690106,49.490312,624.220950,354.127916,92.020050,628.371936,359.877437,95.482651,619.534928,329.382191
-220.907419,296.682456,36.473189,-283.418760,310.425611,22.686313,-264.022472,518.838254,66.078253,-266.126993,462.883781,60.190275,-232.903397,438.942065,73.515502,-237.893274,504.726177,92.146075,-175.072286,569.012408,22.592982,-253.540205,564.017053,64.409128,-228.199377,605.266318,93.235521,-215.576212,620.336001,129.859282,-196.766617,636.147984,162.298287,-189.237356,605.513448,177.432464,-206.657958,591.128264,144.437923,-225.851570,574.935288,112.297291,-119.421400,720.312113,335.562921,-78.651990,631.273844,332.511441,-115.894584,667.536429,360.201703,53.084590,614.282978,324.681857,49.498893,624.224261,354.122404,92.028119,628.373810,359.874081,95.488176,619.535196,329.378060
-220.908514,296.682035,36.483753,-283.414294,310.424852,22.706900,-264.002167,518.845704,66.075491,-266.097980,462.896679,60.200733,-232.869203,438.963838,73.508048,-237.841127,504.750531,92.115763,-175.089340,569.033442,22.582291,-253.542829,564.027548,64.402743,-228.220193,605.274508,93.234888,-215.597712,620.331602,129.862401,-196.792322,636.146335,162.301912,-189.231640,605.502637,177.419508,-206.649612,591.118446,144.420081,-225.820569,574.925154,112.274371,-119.407852,720.294545,335.551646,-78.649216,631.249788,332.512807,-115.876902,667.524092,360.192413,53.093183,614.283187,324.673645,49.507286,624.227455,354.116901,92.036003,628.375545,359.870733,95.493536,619.535357,329.373936
-220.909089,296.681873,36.493939,-283.409347,310.424277,22.726807,-263.982369,518.852983,66.072656,-266.069461,462.909288,60.210607,-232.835380,438.985285,73.500207,-237.789966,504.774202,92.085737,-175.106180,569.054376,22.571441,-253.545447,564.037713,64.396366,-228.240674,605.282349,93.234272,-215.618789,620.327075,129.865449,-196.817403,636.144491,162.305401,-189.226072,605.491848,177.406873,-206.641558,591.108635,144.402721,-225.790412,574.915048,112.251989,-119.394479,720.277305,335.540501,-78.646734,631.225906,332.514268,-115.859477,667.512114,360.183204,53.101516,614.283274,324.665485,49.515418,624.230487,354.111411,92.043629,628.377088,359.867396,95.498664,619.535370,329.369824
-220.908998,296.682035,36.503636,-283.403795,310.423934,22.745836,-263.963227,518.860040,66.069738,-266.041582,462.921522,60.219739,-232.802044,439.006305,73.491882,-237.740076,504.796992,92.056093,-175.122743,569.075172,22.560408,-253.548061,564.047455,64.390006,-228.260725,605.289737,93.233683,-215.639326,620.322385,129.868410,-196.841690,636.142397,162.308720,-189.220692,605.481086,177.394648,-206.633880,591.098832,144.385981,-225.761337,574.904978,112.230302,-119.381327,720.260479,335.529519,-78.644622,631.202243,332.515851,-115.842377,667.500595,360.174098,53.109519,614.283207,324.657394,49.523218,624.233312,354.105938,92.050927,628.378387,359.864073,95.503500,619.535193,329.365727
-220.908103,296.682584,36.512734,-283.397513,310.423871,22.763800,-263.944876,518.866825,66.066724,-266.014477,462.933302,60.227983,-232.769301,439.026805,73.482980,-237.691727,504.818718,92.026916,-175.138977,569.095792,22.549162,-253.550673,564.056683,64.383675,-228.280261,605.296577,93.233135,-215.659214,620.317493,129.871270,-196.865025,636.139999,162.311837,-189.215538,605.470351,177.382920,-206.626656,591.089034,144.369991,-225.733569,574.894950,112.209455,-119.368437,720.244146,335.518730,-78.642959,631.178834,332.517583,-115.825662,667.489622,360.165112,53.117127,614.282951,324.649380,49.530620,624.235888,354.100484,92.057832,628.379390,359.860765,95.507983,619.534789,329.361644
-220.906275,296.683578,36.521131,-283.390390,310.424133,22.780521,-263.927446,518.873293,66.063604,-265.988269,462.944553,60.235201,-232.737248,439.046697,73.473411,-237.645161,504.839204,91.998285,-175.154834,569.116205,22.537679,-253.553287,564.065312,64.377381,-228.299206,605.302776,93.232643,-215.678359,620.312364,129.874020,-196.887264,636.137244,162.314724,-189.210647,605.459643,177.371765,-206.619961,591.079238,144.354871,-225.707317,574.884965,112.189586,-119.355842,720.228376,335.508159,-78.641816,631.155704,332.519488,-115.809385,667.479279,360.156260,53.124281,614.282477,324.641453,49.537564,624.238176,354.095046,92.064283,628.380051,359.857472,95.512059,619.534118,329.357575
