 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-158.173956,375.793943,28.130438,-219.110764,382.406815,11.019096,-205.399158,560.378888,59.350074,-211.151956,499.957808,44.515011,-172.299473,475.628167,68.417454,-175.639072,543.061627,91.376923,-90.441000,591.810002,20.322098,-186.246753,611.744771,57.836947,-157.094703,679.024649,164.019908,-146.400187,708.382997,203.174180,-134.810137,733.353371,233.918023,-115.123927,699.353851,250.855192,-128.480163,679.065870,219.096137,-135.301831,653.278155,179.590848,-53.331418,811.514985,298.819277,-44.058923,753.004058,307.631132,-34.480515,715.361388,279.453089,71.020997,676.611886,250.220614,72.783920,693.913403,276.603552,116.134475,692.682538,277.866385,118.070522,677.812927,252.221109
-158.154273,375.799489,28.162870,-219.073267,382.408752,11.027369,-205.373915,560.383262,59.308001,-211.118143,499.968205,44.467459,-172.281604,475.646814,68.392367,-175.618309,543.081856,91.335465,-90.441000,591.810002,20.322098,-186.248787,611.757768,57.802206,-157.107168,679.027967,163.977757,-146.398181,708.352598,203.150390,-134.802397,733.303373,233.906747,-115.095291,699.311968,250.832032,-128.463370,679.030286,219.054732,-135.289749,653.265795,179.533742,-53.313810,811.517944,298.815613,-44.035690,753.010055,307.637470,-34.451934,715.356172,279.474273,71.055463,676.636941,250.211516,72.817152,693.930808,276.599885,116.170681,692.706207,277.865830,118.103880,677.836058,252.216324
-158.134157,375.805267,28.194835,-219.035381,382.410788,11.035277,-205.348647,560.387612,59.265947,-211.084256,499.978619,44.419821,-172.263399,475.665563,68.366790,-175.597046,543.102047,91.293588,-90.441000,591.810001,20.322099,-186.250821,611.770717,57.767474,-157.119559,679.031062,163.935690,-146.396155,708.322092,203.126747,-134.794625,733.253484,233.895582,-115.066629,699.270182,250.808977,-128.446493,678.994651,219.013523,-135.277464,653.253222,179.476731,-53.296189,811.520930,298.811988,-44.012541,753.016083,307.643792,-34.423429,715.350956,279.495512,71.089853,676.662010,250.202367,72.850316,693.948192,276.596182,116.206821,692.729836,277.865248,118.137165,677.859168,252.211498
-158.113588,375.811361,28.225541,-218.997305,382.412977,11.042404,-205.323589,560.391862,59.224305,-211.050575,499.988965,44.372443,-172.244803,475.684263,68.340603,-175.575162,543.121935,91.251433,-90.441000,591.810001,20.322099,-186.252842,611.783425,57.733101,-157.131719,679.033730,163.894151,-146.394114,708.291610,203.103551,-134.786841,733.204123,233.884712,-115.038088,699.228853,250.786271,-128.429580,678.959180,218.972982,-135.264912,653.240369,179.420377,-53.278624,811.523965,298.808464,-43.989687,753.022154,307.650046,-34.395229,715.345762,279.516772,71.123914,676.686994,250.193148,72.883178,693.965448,276.592416,116.242647,692.753271,277.864607,118.170134,677.882124,252.206600
-158.092548,375.817855,28.254174,-218.959238,382.415377,11.048325,-205.298978,560.395933,59.183466,-211.017379,499.999159,44.325670,-172.225761,475.702762,68.313679,-175.552532,543.141251,91.209141,-90.441000,591.810000,20.322100,-186.254834,611.795698,57.699444,-157.143489,679.035761,163.853584,-146.392063,708.261275,203.081101,-134.779058,733.155701,233.874320,-115.009808,699.188336,250.764156,-128.412678,678.924082,218.933579,-135.252021,653.227163,179.365245,-53.261175,811.527071,298.805102,-43.967339,753.028282,307.656181,-34.367557,715.340613,279.538031,71.157401,676.711806,250.183831,72.915508,693.982477,276.588556,116.277922,692.776361,277.863871,118.202552,677.904801,252.201594
-158.071025,375.824829,28.279917,-218.921389,382.418041,11.052614,-205.275048,560.399748,59.143820,-210.984949,500.009116,44.279842,-172.206218,475.720906,68.285895,-175.529038,543.159722,91.166856,-90.441000,591.810000,20.322100,-186.256784,611.807341,57.666856,-157.154712,679.036949,163.814428,-146.390008,708.231202,203.059692,-134.771290,733.108613,233.864585,-114.981919,699.148974,250.742869,-128.395828,678.889558,218.895774,-135.238719,653.213531,179.311887,-53.243898,811.530272,298.801965,-43.945699,753.034483,307.662149,-34.340627,715.335526,279.559279,71.190083,676.736370,250.174382,72.947092,693.999187,276.584566,116.312419,692.798964,277.863005,118.234193,677.927083,252.196443
-158.049020,375.832358,28.301971,-218.883976,382.421022,11.054859,-205.252032,560.403228,59.105747,-210.953557,500.018757,44.235289,-172.186127,475.738540,68.257138,-175.504573,543.177084,91.124729,-90.441000,591.809999,20.322101,-186.258680,611.818163,57.635682,-157.165239,679.037092,163.777110,-146.387955,708.201501,203.039608,-134.763547,733.063236,233.855684,-114.954543,699.111095,250.722633,-128.379068,678.855801,218.860011,-135.224937,653.199402,179.260842,-53.226837,811.533595,298.799114,-43.924959,753.040779,307.667903,-34.314640,715.330517,279.580510,71.221742,676.760620,250.164766,72.977728,694.015492,276.580412,116.345930,692.820949,277.861972,118.264850,677.948863,252.191104
-158.026553,375.840506,28.319577,-218.847225,382.424366,11.054671,-205.230153,560.406298,59.069610,-210.923474,500.028001,44.192334,-172.165455,475.755508,68.227316,-175.479052,543.193077,91.082924,-90.441000,591.809999,20.322102,-186.260511,611.827977,57.606259,-157.174927,679.036006,163.742038,-146.385909,708.172278,203.021115,-134.755838,733.019924,233.847782,-114.927791,699.075007,250.703662,-128.362436,678.822992,218.826710,-135.210611,653.184713,179.212623,-53.210033,811.537065,298.796605,-43.905300,753.047191,307.673402,-34.289782,715.325601,279.601732,71.252180,676.784500,250.154943,73.007231,694.031317,276.576058,116.378263,692.842196,277.860737,118.294329,677.970048,252.185538
-158.003668,375.849319,28.332028,-218.811379,382.428109,11.051697,-205.209630,560.408887,59.035759,-210.894960,500.036772,44.151290,-172.144190,475.771658,68.196367,-175.452421,543.207455,91.041620,-90.441000,591.809998,20.322103,-186.262267,611.836606,57.578908,-157.183646,679.033521,163.709597,-146.383879,708.143632,203.004463,-134.748170,732.979001,233.841031,-114.901762,699.040992,250.686149,-128.345969,678.791304,218.796258,-135.195689,653.169414,179.167715,-53.193518,811.540709,298.794492,-43.886886,753.053742,307.678605,-34.266220,715.320789,279.622954,71.281216,676.807967,250.144872,73.035438,694.046594,276.571468,116.409249,692.862601,277.859264,118.322459,677.990552,252.179703
