 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
-228.837632,401.012313,25.781709,-295.182403,403.978496,23.709297,-305.146262,582.434620,-21.586223,-296.085611,494.399058,6.511967,-246.999675,498.470088,25.300531,-252.601123,574.118889,25.205260,0.000000,0.000000,0.000000,-295.953045,656.806742,-24.792709,-273.006277,669.733321,77.367889,-263.142014,677.932145,122.179493,-254.149645,691.893034,195.437488,-235.180469,650.783065,194.285143,-242.437098,644.731205,133.157774,-256.871388,637.000834,87.613868,-180.226760,742.386295,303.974234,-135.573412,659.621618,303.935292,-173.860438,690.219699,319.980173,-17.456659,616.701520,255.404782,-15.256792,628.132291,282.324094,27.598922,628.210946,282.048006,27.804425,612.831430,258.916578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.844728,401.017260,25.785832,-295.190622,403.983358,23.710122,-305.152459,582.440853,-21.585998,-296.092544,494.405993,6.514464,-247.007247,498.477788,25.305628,-252.607401,574.126756,25.207352,0.000000,0.000000,0.000000,-295.957458,656.813821,-24.796007,-273.013916,669.736596,77.366252,-263.151594,677.934475,122.178660,-254.156842,691.895915,195.438777,-235.187588,650.782518,194.288857,-242.445353,644.728958,133.156213,-256.874954,637.003590,87.607045,-180.231941,742.385076,303.964213,-135.569361,659.617374,303.920919,-173.861860,690.219552,319.976042,-17.452660,616.686067,255.397661,-15.257185,628.116501,282.317511,27.594989,628.195686,282.049840,27.805002,612.817276,258.917341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.850855,401.022245,25.790903,-295.197612,403.988068,23.712079,-305.158356,582.445584,-21.585557,-296.098041,494.411962,6.517585,-247.013414,498.485030,25.310942,-252.611867,574.134873,25.207841,0.000000,0.000000,0.000000,-295.962377,656.819700,-24.799499,-273.021231,669.738652,77.364447,-263.160691,677.935670,122.177542,-254.163338,691.897721,195.439536,-235.193727,650.781124,194.292064,-242.452689,644.725700,133.154407,-256.877673,637.005126,87.599935,-180.237107,742.382669,303.954030,-135.565569,659.612405,303.906468,-173.863328,690.218191,319.971296,-17.449175,616.671561,255.390597,-15.257859,628.101602,282.310984,27.590906,628.181155,282.051384,27.805147,612.803888,258.917820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.855983,401.027251,25.796910,-295.203339,403.992609,23.715168,-305.163933,582.448797,-21.584906,-296.102081,494.416949,6.521318,-247.018151,498.491796,25.316457,-252.614499,574.143217,25.206716,0.000000,0.000000,0.000000,-295.967780,656.824358,-24.803192,-273.028209,669.739477,77.362467,-263.169293,677.935722,122.176134,-254.169130,691.898445,195.439759,-235.198884,650.778874,194.294760,-242.459098,644.721427,133.152351,-256.879540,637.005433,87.592538,-180.242264,742.379065,303.943677,-135.562035,659.606703,303.891930,-173.864842,690.215608,319.965926,-17.446205,616.657996,255.383583,-15.258815,628.087586,282.304506,27.586666,628.167346,282.052636,27.804856,612.791256,258.918014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.860086,401.032255,25.803831,-295.207777,403.996966,23.719376,-305.169165,582.450483,-21.584058,-296.104649,494.420939,6.525644,-247.021442,498.498062,25.322154,-252.615285,574.151759,25.203978,0.000000,0.000000,0.000000,-295.973635,656.827779,-24.807092,-273.034836,669.739070,77.360309,-263.177392,677.934633,122.174432,-254.174218,691.898086,195.439442,-235.203061,650.775771,194.296941,-242.464576,644.716143,133.150043,-256.880552,637.004511,87.584860,-180.247415,742.374263,303.933149,-135.558757,659.600267,303.877294,-173.866406,690.211804,319.959931,-17.443747,616.645361,255.376613,-15.260055,628.074439,282.298072,27.582267,628.154247,282.053596,27.804129,612.779372,258.917924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.863140,401.037232,25.811632,-295.210898,404.001117,23.724681,-305.174027,582.450643,-21.583030,-296.105739,494.423923,6.530538,-247.023276,498.503805,25.328006,-252.614222,574.160459,25.199639,0.000000,0.000000,0.000000,-295.979902,656.829952,-24.811201,-273.041096,669.737435,77.357967,-263.184975,677.932408,122.172431,-254.178605,691.896652,195.438587,-235.206267,650.771820,194.298606,-242.469123,644.709858,133.147482,-256.880712,637.002368,87.576907,-180.252563,742.368272,303.922446,-135.555732,659.593098,303.862554,-173.868020,690.206787,319.953315,-17.441795,616.633638,255.369683,-15.261579,628.062145,282.291676,27.577705,628.141843,282.054267,27.802967,612.768219,258.917550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.865120,401.042150,25.820269,-295.212681,404.005041,23.731050,-305.178491,582.449281,-21.581839,-296.105345,494.425891,6.535964,-247.023647,498.508999,25.333982,-252.611317,574.169270,25.193721,0.000000,0.000000,0.000000,-295.986530,656.830871,-24.815523,-273.046970,669.734585,77.355438,-263.192031,677.929060,122.170131,-254.182298,691.894153,195.437196,-235.208513,650.767032,194.299757,-242.472743,644.702592,133.144668,-256.880027,636.999017,87.568694,-180.257710,742.361106,303.911568,-135.552957,659.585204,303.847709,-173.869686,690.200573,319.946082,-17.440344,616.622810,255.362787,-15.263383,628.050688,282.285314,27.572980,628.130119,282.054653,27.801377,612.757783,258.916895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.866005,401.046975,25.829689,-295.213103,404.008710,23.738443,-305.182524,582.446411,-21.580507,-296.103470,494.426836,6.541881,-247.022552,498.513616,25.340043,-252.606584,574.178139,25.186253,0.000000,0.000000,0.000000,-295.993463,656.830529,-24.820058,-273.052439,669.730534,77.352720,-263.198545,677.924608,122.167529,-254.185302,691.890604,195.435273,-235.209814,650.761421,194.300393,-242.475440,644.694368,133.141602,-256.878505,636.994478,87.560236,-180.262857,742.352784,303.900519,-135.550429,659.576598,303.832755,-173.871404,690.193182,319.938245,-17.439383,616.612858,255.355922,-15.265464,628.040046,282.278980,27.568092,628.119058,282.054755,27.799362,612.748046,258.915964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.865770,401.051666,25.839826,-295.212145,404.012096,23.746812,-305.186091,582.442047,-21.579061,-296.100117,494.426753,6.548242,-247.019989,498.517622,25.346149,-252.600041,574.187002,25.177273,0.000000,0.000000,0.000000,-296.000635,656.828925,-24.824806,-273.057477,669.725302,77.349809,-263.204502,677.919071,122.164626,-254.187627,691.886025,195.432822,-235.210187,650.755007,194.300515,-242.477220,644.685216,133.138286,-256.876159,636.988774,87.551553,-180.268005,742.343331,303.889305,-135.548143,659.567292,303.817697,-173.873174,690.184639,319.929816,-17.438905,616.603760,255.349084,-15.267819,628.030201,282.272673,27.563041,628.108643,282.054581,27.796930,612.738991,258.914760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.864396,401.056179,25.850608,-295.209789,404.015167,23.756098,-305.189153,582.436208,-21.577526,-296.095294,494.425635,6.554991,-247.015963,498.520985,25.352249,-252.591715,574.195790,25.166826,0.000000,0.000000,0.000000,-296.007973,656.826056,-24.829766,-273.062061,669.718914,77.346704,-263.209882,677.912475,122.161422,-254.189279,691.880435,195.429850,-235.209651,650.747811,194.300125,-242.478087,644.675170,133.134723,-256.873001,636.981931,87.542670,-180.273151,742.332776,303.877936,-135.546097,659.557305,303.802539,-173.874997,690.174970,319.920810,-17.438897,616.595497,255.342271,-15.270441,628.021133,282.266387,27.557830,628.098859,282.054133,27.794090,612.730600,258.913288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.861858,401.060465,25.861954,-295.206016,404.017886,23.766237,-305.191668,582.428919,-21.575935,-296.089009,494.423477,6.562070,-247.010477,498.523667,25.358290,-252.581635,574.204426,25.154962,0.000000,0.000000,0.000000,-296.015398,656.821922,-24.834935,-273.066160,669.711396,77.343403,-263.214664,677.904848,122.157917,-254.190267,691.873859,195.426363,-235.208226,650.739856,194.299222,-242.478049,644.664270,133.130916,-256.869048,636.973980,87.533614,-180.278296,742.321149,303.866425,-135.544288,659.546656,303.787290,-173.876874,690.164207,319.911247,-17.439352,616.588048,255.335481,-15.273326,628.012823,282.260123,27.552462,628.089690,282.053418,27.790848,612.722859,258.911553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.858137,401.064473,25.873773,-295.200810,404.020216,23.777157,-305.193593,582.420204,-21.574320,-296.081274,494.420275,6.569412,-247.003538,498.525626,25.364215,-252.569835,574.212827,25.141736,0.000000,0.000000,0.000000,-296.022824,656.816524,-24.840309,-273.069743,669.702776,77.339903,-263.218823,677.896218,122.154113,-254.190598,691.866320,195.422367,-235.205931,650.731168,194.297806,-242.477109,644.652556,133.126868,-256.864315,636.964953,87.524414,-180.283434,742.308484,303.854785,-135.542713,659.535366,303.771959,-173.878802,690.152382,319.901147,-17.440257,616.581396,255.328713,-15.276468,628.005254,282.253878,27.546940,628.081123,282.052440,27.787215,612.715753,258.909561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.853211,401.068145,25.885967,-295.194156,404.022115,23.788781,-305.194879,582.410091,-21.572717,-296.072103,494.416021,6.576945,-246.995152,498.526820,25.369959,-252.556356,574.220903,25.127211,0.000000,0.000000,0.000000,-296.030159,656.809861,-24.845885,-273.072774,669.693085,77.336203,-263.222333,677.886616,122.150009,-254.190279,691.857843,195.417868,-235.202786,650.721776,194.295875,-242.475274,644.640075,133.122583,-256.858819,636.954885,87.515102,-180.288563,742.294816,303.843034,-135.541371,659.523459,303.756561,-173.880783,690.139528,319.890530,-17.441603,616.575524,255.321967,-15.279861,627.998412,282.247653,27.541267,628.073145,282.051205,27.783198,612.709267,258.907316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.847060,401.071424,25.898433,-295.186042,404.023540,23.801023,-305.195477,582.398611,-21.571163,-296.061510,494.410712,6.584595,-246.985330,498.527204,25.375456,-252.541241,574.228560,25.111453,0.000000,0.000000,0.000000,-296.037308,656.801938,-24.851656,-273.075217,669.682355,77.332302,-263.225163,677.876075,122.145608,-254.189316,691.848455,195.412874,-235.198812,650.711707,194.293428,-242.472546,644.626874,133.118064,-256.852579,636.943810,87.505716,-180.293678,742.280181,303.831191,-135.540261,659.510956,303.741111,-173.882814,690.125679,319.879420,-17.443381,616.570418,255.315243,-15.283499,627.992282,282.241447,27.535448,628.065747,282.049717,27.778807,612.703391,258.904824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.839667,401.074246,25.911057,-295.176458,404.024446,23.813790,-305.195334,582.385798,-21.569700,-296.049514,494.404342,6.592279,-246.974084,498.526730,25.380634,-252.524537,574.235696,25.094532,0.000000,0.000000,0.000000,-296.044168,656.792757,-24.857616,-273.077031,669.670621,77.328197,-263.227281,677.864630,122.140910,-254.187714,691.838182,195.407389,-235.194029,650.700991,194.290460,-242.468927,644.613005,133.113316,-256.845612,636.931768,87.496292,-180.298771,742.264616,303.819276,-135.539382,659.497883,303.725628,-173.884897,690.110870,319.867841,-17.445582,616.566065,255.308544,-15.287375,627.986854,282.235263,27.529488,628.058920,282.047980,27.774049,612.698116,258.902088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.831018,401.076548,25.923722,-295.165397,404.024785,23.826986,-305.194398,582.371686,-21.568368,-296.036135,494.396908,6.599912,-246.961429,498.525350,25.385419,-252.506300,574.242207,25.076524,0.000000,0.000000,0.000000,-296.050634,656.782323,-24.863758,-273.078175,669.657917,77.323887,-263.228653,677.852313,122.135917,-254.185478,691.827051,195.401419,-235.188455,650.689660,194.286966,-242.464421,644.598520,133.108341,-256.837938,636.918797,87.486870,-180.303838,742.248157,303.807313,-135.538735,659.484264,303.710131,-173.887029,690.095133,319.855817,-17.448199,616.562455,255.301870,-15.291486,627.982120,282.229101,27.523392,628.052657,282.045998,27.768933,612.693434,258.899114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.821101,401.078264,25.936302,-295.152859,404.024509,23.840505,-305.192614,582.356316,-21.567213,-296.021399,494.388407,6.607406,-246.947385,498.523014,25.389731,-252.486588,574.247983,25.057512,0.000000,0.000000,0.000000,-296.056599,656.770645,-24.870072,-273.078606,669.644283,77.319370,-263.229240,677.839163,122.130629,-254.182611,691.815088,195.394971,-235.182109,650.677744,194.282942,-242.459026,644.583475,133.103144,-256.829577,636.904939,87.477492,-180.308869,742.230842,303.795327,-135.538320,659.470124,303.694643,-173.889210,690.078505,319.843373,-17.451224,616.559580,255.295224,-15.295824,627.978073,282.222964,27.517165,628.046956,282.043774,27.763466,612.689339,258.895904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.809911,401.079326,25.948667,-295.138847,404.023568,23.854237,-305.189927,582.339730,-21.566279,-296.005334,494.378840,6.614667,-246.931973,498.519673,25.393491,-252.465469,574.252915,25.037583,0.000000,0.000000,0.000000,-296.061951,656.757734,-24.876548,-273.078278,669.629757,77.314644,-263.229004,677.825216,122.125048,-254.179115,691.802321,195.388049,-235.175011,650.665276,194.278379,-242.452745,644.567928,133.097728,-256.820551,636.890237,87.468203,-180.313857,742.212709,303.783343,-135.538140,659.455489,303.679188,-173.891439,690.061018,319.830534,-17.454652,616.557434,255.288610,-15.300385,627.974707,282.216855,27.510812,628.041812,282.041311,27.757654,612.685827,258.892462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.797446,401.079668,25.960681,-295.123376,404.021916,23.868064,-305.186284,582.321979,-21.565614,-295.987975,494.368208,6.621598,-246.915225,498.515278,25.396616,-252.443017,574.256886,25.016831,0.000000,0.000000,0.000000,-296.066578,656.743604,-24.883177,-273.077146,669.614381,77.309709,-263.227907,677.810513,122.119175,-254.174994,691.788780,195.380659,-235.167179,650.652290,194.273272,-242.445577,644.551938,133.092096,-256.810883,636.874736,87.459048,-180.318792,742.193794,303.771390,-135.538196,659.440384,303.663792,-173.893714,690.042707,319.817329,-17.458477,616.556013,255.282031,-15.305164,627.972022,282.210777,27.504338,628.037226,282.038611,27.751503,612.682896,258.888791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.783713,401.079220,25.972201,-295.106465,404.019503,23.881862,-305.181632,582.303114,-21.565267,-295.969363,494.356517,6.628099,-246.897174,498.509782,25.399021,-252.419314,574.259783,24.995355,0.000000,0.000000,0.000000,-296.070364,656.728275,-24.889946,-273.075164,669.598200,77.304564,-263.225906,677.795094,122.113012,-254.170249,691.774492,195.372806,-235.158633,650.638819,194.267612,-242.437524,644.535570,133.086253,-256.800597,636.858485,87.450073,-180.323664,742.174137,303.759498,-135.538491,659.424835,303.648481,-173.896033,690.023605,319.803782,-17.462695,616.555316,255.275489,-15.310156,627.970015,282.204733,27.497748,628.033196,282.035676,27.745021,612.680545,258.884893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.768728,401.077917,25.983082,-295.088146,404.016283,23.895501,-305.175919,582.283197,-21.565287,-295.949547,494.343780,6.634066,-246.877865,498.503141,25.400621,-252.394454,574.261489,24.973263,0.000000,0.000000,0.000000,-296.073195,656.711774,-24.896841,-273.072287,669.581264,77.299207,-263.222962,677.779005,122.106562,-254.164884,691.759490,195.364497,-235.149391,650.624901,194.261392,-242.428586,644.518889,133.080203,-256.789721,636.841536,87.441328,-180.328462,742.153775,303.747696,-135.539028,659.408867,303.633285,-173.898396,690.003746,319.789922,-17.467301,616.555339,255.268989,-15.315357,627.968687,282.198727,27.491049,628.029725,282.032507,27.738211,612.678775,258.880771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-228.752516,401.075695,25.993174,-295.068461,404.012212,23.908844,-305.169100,582.262295,-21.565724,-295.928583,494.330011,6.639396,-246.857349,498.495314,25.401329,-252.368542,574.261889,24.950672,0.000000,0.000000,0.000000,-296.074957,656.694134,-24.903848,-273.068472,669.563623,77.293639,-263.219035,677.762292,122.099826,-254.158901,691.743807,195.355738,-235.139475,650.610572,194.254602,-242.418766,644.501963,133.073950,-256.778285,636.823942,87.432863,-180.333175,742.132747,303.736018,-135.539810,659.392507,303.618233,-173.900800,689.983165,319.775778,-17.472292,616.556085,255.262535,-15.320763,627.968039,282.192763,27.484244,628.026815,282.029106,27.731080,612.677585,258.876425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
