 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-140.353705,258.813121,46.785391,-202.760402,247.901676,13.793474,-237.081848,369.954633,38.303992,-205.607498,307.431234,46.819880,-160.318691,312.460214,56.252442,-186.765112,390.347103,80.194718,-238.410000,526.069000,-31.262900,-246.010065,494.806782,52.886436,-250.096786,607.380523,123.407411,-251.194467,647.543117,142.612891,-252.039517,687.193621,176.403591,-219.142668,679.225354,196.425041,-216.196318,636.914528,162.319600,-216.525503,600.719235,138.613733,-194.107460,820.901031,259.814604,-140.714941,753.870582,230.540225,-193.107261,774.356614,265.697004,-52.651929,732.292136,190.517082,-53.006892,743.146691,214.615857,-16.385064,747.791424,217.754018,-12.459214,737.064459,193.196831
-140.382470,258.825420,46.791134,-202.761638,247.922670,13.776462,-237.066998,369.930391,38.256197,-205.631269,307.425387,46.788638,-160.351936,312.458316,56.258070,-186.840228,390.331934,80.178739,-238.410000,526.069000,-31.262900,-246.067412,494.769862,52.822878,-250.104518,607.369162,123.460654,-251.113069,647.524550,142.631318,-251.928012,687.134664,176.514401,-219.150511,679.012831,196.635801,-216.219134,636.793867,162.414277,-216.580327,600.651231,138.665958,-194.104576,820.770948,259.922388,-140.552325,753.760585,230.747908,-193.024558,774.232944,265.780441,-52.578739,732.268561,190.557604,-52.938710,743.107427,214.642921,-16.300780,747.762045,217.790250,-12.371316,737.035210,193.223239
-140.411401,258.837706,46.796939,-202.763122,247.943459,13.759486,-237.052556,369.905911,38.208831,-205.655348,307.419338,46.757685,-160.385473,312.456349,56.263800,-186.915760,390.316573,80.163088,-238.410000,526.069000,-31.262900,-246.125622,494.732750,52.759640,-250.112361,607.357854,123.513875,-251.031731,647.505864,142.649779,-251.816523,687.075501,176.625447,-219.158337,678.800025,196.846693,-216.242118,636.672985,162.509156,-216.635464,600.583014,138.718386,-194.101362,820.640308,260.030421,-140.389457,753.650013,230.955757,-192.941574,774.108711,265.864061,-52.505262,732.244653,190.598110,-52.870235,743.067796,214.669984,-16.216201,747.732314,217.826471,-12.283146,737.005675,193.249608
-140.440605,258.849930,46.802828,-202.765175,247.963697,13.742635,-237.039159,369.881033,38.162555,-205.680055,307.412887,46.727457,-160.419562,312.454265,56.269691,-186.991941,390.300884,80.148176,-238.410000,526.069000,-31.262900,-246.185547,494.695409,52.697327,-250.120436,607.346724,123.566777,-250.950909,647.487001,142.668217,-251.705572,687.016143,176.736513,-219.166093,678.587534,197.056923,-216.265394,636.552147,162.604033,-216.691073,600.514632,138.771001,-194.097420,820.508993,260.138532,-140.226748,753.538634,231.163041,-192.858326,773.983760,265.947715,-52.431466,732.220096,190.638396,-52.801404,743.027513,214.696929,-16.131336,747.701920,217.862503,-12.194757,736.975626,193.275770
-140.470215,258.862053,46.808824,-202.768136,247.983033,13.725986,-237.027467,369.855576,38.118026,-205.705738,307.405826,46.698390,-160.454494,312.452016,56.275805,-187.069060,390.284717,80.134420,-238.410000,526.069000,-31.262900,-246.248115,494.657780,52.636529,-250.128879,607.335897,123.619079,-250.871032,647.467889,142.686581,-251.595642,686.956566,176.847437,-219.173730,678.375861,197.265784,-216.289101,636.431560,162.698752,-216.747351,600.446093,138.823816,-194.092326,820.376802,260.246604,-140.064538,753.426144,231.369116,-192.774783,773.857857,266.031296,-52.357272,732.194542,190.678274,-52.732111,742.986253,214.723645,-16.046144,747.670521,217.898181,-12.106150,736.944803,193.301565
-140.500384,258.874040,46.814951,-202.772351,248.001121,13.709608,-237.018150,369.829344,38.075887,-205.732770,307.397939,46.670910,-160.490587,312.449551,56.282208,-187.147453,390.267914,80.122235,-238.410000,526.069000,-31.262900,-246.314304,494.619786,52.577814,-250.137829,607.325494,123.670519,-250.792498,647.448448,142.704828,-251.487167,686.896719,176.958110,-219.181202,678.165408,197.472661,-216.313395,636.311374,162.793197,-216.804531,600.377373,138.876869,-194.085651,820.243467,260.354572,-139.903086,753.312173,231.573428,-192.690874,773.730699,266.114736,-52.282566,732.167626,190.717571,-52.662211,742.943669,214.750033,-15.960539,747.637753,217.933354,-12.017285,736.912927,193.326841
-140.531276,258.885864,46.821235,-202.778170,248.017622,13.693564,-237.011873,369.802133,38.036755,-205.761533,307.389010,46.645426,-160.528175,312.446821,56.288964,-187.227492,390.250313,80.112025,-238.410000,526.069000,-31.262900,-246.385118,494.581335,52.521717,-250.147433,607.315632,123.720858,-250.715670,647.428588,142.722923,-251.380533,686.836521,177.068468,-219.188468,677.956485,197.677031,-216.338443,636.191683,162.887294,-216.862870,600.308418,138.930216,-194.076962,820.108659,260.462419,-139.742583,753.196303,231.775516,-192.606489,773.601929,266.198004,-52.207198,732.138971,190.756133,-52.591532,742.899392,214.776009,-15.874399,747.603237,217.967889,-11.928080,736.879706,193.351460
-140.563069,258.897506,46.827703,-202.785936,248.032216,13.677901,-237.009286,369.773737,38.001206,-205.792415,307.378829,46.622320,-160.567602,312.443781,56.296134,-187.309574,390.231750,80.104170,-238.410000,526.069000,-31.262900,-246.461564,494.542328,52.468727,-250.157837,607.306421,123.769877,-250.640872,647.408215,142.740837,-251.276075,686.775874,177.178494,-219.195489,677.749311,197.878463,-216.364418,636.072537,162.981004,-216.922639,600.239150,138.983933,-194.065835,819.972007,260.570169,-139.583152,753.078085,231.975010,-192.521489,773.471149,266.281101,-52.130995,732.108201,190.793823,-52.519877,742.853050,214.801498,-15.787572,747.566593,218.001668,-11.838422,736.844844,193.375296
-140.595944,258.908957,46.834378,-202.795979,248.044604,13.662659,-237.011012,369.743954,37.969767,-205.825800,307.367196,46.601941,-160.609212,312.440390,56.303776,-187.394111,390.212069,80.099026,-238.410000,526.069000,-31.262900,-246.544631,494.502660,52.419283,-250.169187,607.297965,123.817385,-250.568389,647.387235,142.758546,-251.174074,686.714662,177.288203,-219.202235,677.544025,198.076617,-216.391495,635.953939,163.074318,-216.984121,600.169472,139.038104,-194.051863,819.833110,260.677883,-139.424853,752.957047,232.171625,-192.435713,773.337935,266.364056,-52.053765,732.074943,190.830525,-52.447035,742.804267,214.826439,-15.699884,747.527445,218.034591,-11.748172,736.808046,193.398235
