 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
110.029,281.42,35.6417,167.306,280.273,13.9382,199.804,459.871,91.7559,172.187,401.969,72.0832,202.888,393.126,29.8934,220.309,460.107,47.1814,,,,228.62,520.024,61.8388,212.811,543.051,154.015,208.118,569.688,200.82,210.075,589.342,243.454,233.483,614.822,227.672,234.078,597.031,186.635,234.757,574.379,139.233,178.572,738.213,333.923,135.119,639.571,321.534,158.161,666.024,354.211,0.323465,623.081,283.128,1.61812,632.759,312.276,45.1191,631.003,310.304,45.0736,618.402,282.209,,,,,,
110.029,281.42,35.6411,167.306,280.274,13.9375,199.806,459.87,91.7558,172.19,401.968,72.0816,202.889,393.126,29.8926,220.311,460.105,47.182,,,,228.624,520.022,61.8412,212.813,543.047,154.017,208.122,569.678,200.823,210.078,589.333,243.457,233.484,614.814,227.679,234.083,597.024,186.642,234.76,574.374,139.239,178.574,738.205,333.929,135.125,639.56,321.539,158.164,666.014,354.218,0.324868,623.066,283.135,1.62022,632.747,312.282,45.1218,630.99,310.31,45.0762,618.388,282.217,,,,,,
110.029,281.42,35.6407,167.305,280.274,13.9368,199.808,459.868,91.7558,172.193,401.967,72.0799,202.89,393.125,29.8919,220.314,460.103,47.1826,,,,228.628,520.021,61.8435,212.815,543.043,154.019,208.126,569.669,200.826,210.081,589.324,243.46,233.486,614.807,227.686,234.088,597.017,186.648,234.763,574.37,139.245,178.576,738.197,333.935,135.131,639.548,321.545,158.168,666.004,354.225,0.326202,623.051,283.142,1.62224,632.736,312.288,45.1244,630.978,310.316,45.0788,618.373,282.224,,,,,,
110.028,281.421,35.6402,167.304,280.275,13.936,199.811,459.867,91.7557,172.195,401.966,72.0782,202.891,393.124,29.891,220.316,460.102,47.1831,,,,228.632,520.019,61.8457,212.818,543.039,154.021,208.13,569.66,200.83,210.085,589.316,243.464,233.488,614.8,227.693,234.093,597.011,186.654,234.766,574.367,139.25,178.578,738.189,333.941,135.138,639.536,321.55,158.171,665.994,354.233,0.327466,623.037,283.148,1.62415,632.725,312.294,45.1269,630.966,310.322,45.0812,618.359,282.232,,,,,,
110.028,281.421,35.6398,167.304,280.275,13.9352,199.813,459.865,91.7556,172.198,401.964,72.0766,202.892,393.124,29.8901,220.319,460.1,47.1834,,,,228.635,520.018,61.8478,212.82,543.035,154.023,208.135,569.651,200.833,210.088,589.308,243.467,233.489,614.794,227.699,234.099,597.005,186.66,234.769,574.363,139.255,178.58,738.181,333.947,135.144,639.525,321.556,158.175,665.983,354.24,0.32866,623.022,283.155,1.62597,632.715,312.299,45.1293,630.954,310.328,45.0835,618.344,282.24,,,,,,
110.028,281.421,35.6395,167.303,280.275,13.9344,199.815,459.864,91.7555,172.201,401.963,72.0751,202.894,393.123,29.8892,220.321,460.099,47.1838,,,,228.639,520.016,61.8498,212.823,543.031,154.025,208.139,569.642,200.836,210.091,589.3,243.469,233.491,614.788,227.705,234.104,596.999,186.666,234.772,574.36,139.259,178.582,738.173,333.953,135.151,639.513,321.561,158.179,665.973,354.247,0.329783,623.008,283.162,1.62769,632.704,312.305,45.1316,630.942,310.335,45.0857,618.331,282.248,,,,,,
110.028,281.422,35.6392,167.303,280.276,13.9336,199.818,459.862,91.7554,172.203,401.962,72.0736,202.895,393.123,29.8883,220.323,460.097,47.1841,,,,228.642,520.015,61.8518,212.825,543.027,154.027,208.143,569.633,200.839,210.095,589.292,243.472,233.493,614.782,227.711,234.11,596.993,186.672,234.775,574.357,139.264,178.583,738.164,333.959,135.157,639.502,321.567,158.182,665.963,354.255,0.330834,622.995,283.169,1.62931,632.694,312.311,45.1339,630.93,310.341,45.0877,618.317,282.256,,,,,,
110.028,281.422,35.639,167.303,280.276,13.9327,199.821,459.86,91.7554,172.206,401.96,72.0723,202.896,393.123,29.8874,220.325,460.096,47.1843,,,,228.645,520.013,61.8537,212.828,543.024,154.029,208.147,569.624,200.842,210.098,589.285,243.475,233.495,614.777,227.716,234.115,596.988,186.677,234.778,574.354,139.268,178.585,738.156,333.965,135.164,639.49,321.572,158.186,665.953,354.263,0.331812,622.981,283.176,1.63083,632.684,312.317,45.136,630.919,310.347,45.0896,618.303,282.264,,,,,,
110.028,281.422,35.6387,167.302,280.277,13.9319,199.823,459.859,91.7554,172.209,401.959,72.071,202.897,393.122,29.8865,220.327,460.094,47.1846,,,,228.649,520.012,61.8555,212.831,543.02,154.031,208.152,569.615,200.845,210.102,589.278,243.478,233.497,614.772,227.722,234.121,596.983,186.682,234.781,574.352,139.271,178.587,738.148,333.972,135.171,639.479,321.578,158.19,665.943,354.27,0.332716,622.968,283.183,1.63225,632.674,312.323,45.138,630.908,310.354,45.0914,618.29,282.272,,,,,,
110.028,281.423,35.6386,167.302,280.277,13.9311,199.826,459.857,91.7554,172.212,401.958,72.0699,202.898,393.122,29.8856,220.329,460.093,47.1849,,,,228.652,520.011,61.8574,212.834,543.017,154.033,208.156,569.607,200.848,210.106,589.271,243.481,233.499,614.767,227.726,234.127,596.978,186.687,234.783,574.349,139.275,178.589,738.14,333.978,135.177,639.467,321.584,158.194,665.933,354.278,0.333544,622.955,283.19,1.63356,632.665,312.329,45.1399,630.897,310.36,45.0931,618.277,282.28,,,,,,
110.028,281.423,35.6385,167.302,280.277,13.9302,199.829,459.855,91.7556,172.214,401.956,72.069,202.899,393.122,29.8849,220.331,460.092,47.1852,,,,228.655,520.01,61.8592,212.837,543.014,154.035,208.16,569.598,200.851,210.11,589.264,243.484,233.501,614.762,227.731,234.133,596.973,186.692,234.786,574.347,139.278,178.591,738.133,333.984,135.184,639.456,321.59,158.198,665.923,354.286,0.334295,622.942,283.197,1.63477,632.655,312.335,45.1417,630.887,310.367,45.0947,618.265,282.288,,,,,,
110.028,281.423,35.6384,167.301,280.277,13.9294,199.832,459.853,91.7558,172.217,401.955,72.0683,202.901,393.121,29.8842,220.333,460.09,47.1855,,,,228.658,520.009,61.8611,212.84,543.011,154.037,208.164,569.59,200.854,210.114,589.257,243.486,233.503,614.758,227.736,234.138,596.969,186.697,234.789,574.345,139.281,178.593,738.125,333.99,135.191,639.445,321.595,158.202,665.913,354.294,0.334967,622.93,283.204,1.63588,632.646,312.341,45.1434,630.876,310.373,45.0961,618.252,282.296,,,,,,
110.028,281.424,35.6384,167.301,280.278,13.9286,199.835,459.852,91.7562,172.219,401.954,72.0677,202.902,393.121,29.8836,220.335,460.089,47.1859,,,,228.66,520.008,61.863,212.844,543.008,154.039,208.168,569.582,200.857,210.118,589.251,243.489,233.505,614.754,227.74,234.144,596.965,186.701,234.791,574.344,139.284,178.595,738.117,333.997,135.197,639.434,321.601,158.206,665.902,354.302,0.33556,622.918,283.211,1.63687,632.638,312.347,45.1449,630.866,310.38,45.0974,618.24,282.304,,,,,,
110.028,281.424,35.6384,167.301,280.278,13.9278,199.837,459.85,91.7567,172.222,401.953,72.0674,202.903,393.121,29.8832,220.336,460.088,47.1863,,,,228.663,520.007,61.8649,212.847,543.005,154.042,208.172,569.574,200.86,210.122,589.245,243.492,233.507,614.75,227.744,234.15,596.961,186.705,234.794,574.342,139.287,178.597,738.109,334.003,135.204,639.422,321.607,158.21,665.892,354.31,0.33607,622.906,283.219,1.63776,632.629,312.353,45.1464,630.856,310.386,45.0986,618.228,282.312,,,,,,
