 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
169.125,338.408,62.5664,217.103,325.914,24.2836,265.71,509.057,89.601,238.847,453.363,77.3445,264.09,440.97,33.2111,284.01,508.658,44.3717,228.575,594.474,20.2644,293.729,569.444,58.3304,258.544,578.373,149.266,240.137,594.821,197.792,230.262,608.549,241.02,254.229,638.489,231.389,262.631,628.602,188.312,274.34,615.706,140.285,173.953,742.621,334.036,136.501,641.609,319.853,156.639,669.613,353.07,0.209188,623.473,281.04,1.21711,632.836,310.334,44.8819,631.437,308.688,45.1746,619.435,279.983,,,,,,
168.461,338.111,62.9357,216.309,325.507,24.4755,265.458,508.547,89.9177,238.474,452.895,77.6649,263.603,440.431,33.4785,283.769,508.067,44.6993,228.598,594.008,20.4984,293.654,568.837,58.6534,258.427,577.99,149.539,240.021,594.541,198.021,230.158,608.343,241.221,254.177,638.241,231.572,262.587,628.271,188.524,274.308,615.279,140.52,173.941,742.59,334.079,136.43,641.593,319.92,156.575,669.606,353.138,0.188561,623.448,281.045,1.19685,632.804,310.342,44.8614,631.406,308.7,45.1543,619.4,279.987,,,,,,
167.776,337.804,63.2884,215.495,325.093,24.6572,265.191,508.022,90.2319,238.084,452.412,77.9788,263.1,439.88,33.7408,283.516,507.461,45.0264,228.613,593.529,20.7334,293.57,568.213,58.9781,258.301,577.596,149.813,239.898,594.252,198.25,230.048,608.13,241.422,254.121,637.985,231.755,262.539,627.929,188.736,274.269,614.838,140.755,173.929,742.557,334.121,136.359,641.577,319.986,156.51,669.597,353.204,0.167214,623.424,281.048,1.17593,632.771,310.349,44.8403,631.375,308.711,45.1333,619.365,279.992,,,,,,
167.069,337.487,63.6243,214.663,324.672,24.8285,264.909,507.482,90.5432,237.676,451.917,78.2856,262.583,439.317,33.9977,283.25,506.841,45.3522,228.618,593.039,20.9692,293.475,567.574,59.3036,258.166,577.191,150.088,239.768,593.956,198.479,229.934,607.911,241.623,254.062,637.721,231.938,262.485,627.578,188.947,274.224,614.386,140.991,173.918,742.523,334.163,136.286,641.559,320.051,156.446,669.586,353.27,0.145149,623.4,281.052,1.15434,632.74,310.357,44.8184,631.344,308.722,45.1114,619.33,279.996,,,,,,
166.343,337.16,63.9436,213.814,324.245,24.989,264.612,506.928,90.851,237.252,451.409,78.5851,262.052,438.744,34.2489,282.972,506.209,45.6763,228.614,592.539,21.2054,293.369,566.922,59.6295,258.022,576.775,150.363,239.63,593.652,198.707,229.814,607.685,241.823,253.999,637.448,232.119,262.427,627.216,189.158,274.171,613.921,141.226,173.907,742.487,334.204,136.213,641.539,320.116,156.381,669.573,353.335,0.122371,623.376,281.056,1.13209,632.708,310.365,44.7959,631.312,308.733,45.0888,619.295,280,,,,,,
165.598,336.824,64.2463,212.949,323.811,25.1384,264.301,506.361,91.1548,236.813,450.889,78.877,261.508,438.16,34.494,282.681,505.564,45.9979,228.6,592.029,21.4417,293.253,566.257,59.9551,257.868,576.35,150.637,239.485,593.341,198.934,229.689,607.453,242.022,253.932,637.168,232.3,262.363,626.845,189.369,274.11,613.446,141.461,173.896,742.45,334.245,136.139,641.519,320.18,156.317,669.559,353.399,0.0988826,623.353,281.06,1.10918,632.676,310.373,44.7727,631.281,308.744,45.0654,619.26,280.004,,,,,,
164.835,336.479,64.5323,212.068,323.373,25.2764,263.975,505.782,91.4541,236.357,450.358,79.1609,260.95,437.568,34.7327,282.379,504.909,46.3165,228.576,591.51,21.6777,293.127,565.58,60.2798,257.706,575.917,150.912,239.332,593.024,199.16,229.559,607.216,242.22,253.862,636.88,232.479,262.295,626.466,189.578,274.043,612.961,141.696,173.886,742.41,334.285,136.063,641.498,320.243,156.252,669.544,353.463,0.0746885,623.33,281.063,1.08562,632.645,310.38,44.7488,631.25,308.754,45.0412,619.226,280.008,,,,,,
164.056,336.126,64.8019,211.172,322.93,25.4028,263.636,505.193,91.7485,235.888,449.817,79.4364,260.38,436.967,34.9647,282.064,504.244,46.6314,228.541,590.983,21.9132,292.989,564.892,60.6029,257.535,575.475,151.185,239.173,592.7,199.384,229.424,606.973,242.417,253.787,636.586,232.658,262.221,626.079,189.786,273.968,612.467,141.929,173.876,742.369,334.324,135.988,641.476,320.306,156.188,669.526,353.525,0.0497931,623.306,281.067,1.0614,632.614,310.388,44.7242,631.219,308.765,45.0162,619.191,280.012,,,,,,
163.261,335.765,65.0551,210.263,322.484,25.5172,263.284,504.593,92.0375,235.404,449.267,79.7034,259.799,436.36,35.1896,281.737,503.57,46.9421,228.496,590.448,22.1478,292.84,564.195,60.9238,257.356,575.025,151.456,239.006,592.371,199.607,229.285,606.725,242.613,253.709,636.285,232.834,262.142,625.684,189.992,273.885,611.964,142.16,173.866,742.327,334.363,135.911,641.453,320.367,156.123,669.508,353.587,0.0242009,623.283,281.07,1.03654,632.583,310.395,44.6989,631.188,308.775,44.9905,619.157,280.016,,,,,,
162.451,335.398,65.2922,209.34,322.035,25.6195,262.918,503.985,92.3207,234.907,448.708,79.9616,259.207,435.746,35.4072,281.398,502.888,47.248,228.439,589.907,22.381,292.68,563.49,61.2419,257.167,574.569,151.726,238.833,592.036,199.827,229.14,606.472,242.807,253.627,635.978,233.009,262.058,625.283,190.196,273.794,611.453,142.389,173.857,742.283,334.401,135.833,641.428,320.428,156.058,669.488,353.647,-0.00208285,623.26,281.073,1.01103,632.552,310.402,44.673,631.157,308.784,44.9639,619.122,280.019,,,,,,
