 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-116.827,508.009,32.4636,-170.192,525.865,9.40093,-147.238,666.706,-12.4667,-157.197,606.722,2.39524,-106.37,572.143,23.4987,-111.873,660.175,19.1934,,,,-119.453,736.321,-34.3661,-101.208,735.305,93.1333,-93.7967,732.637,133.84,-83.7575,725.112,185.313,-66.9175,698.186,174.319,-83.471,705.667,129.838,-93.0536,704.886,92.349,-43.0328,761.352,256.211,-6.33504,682.247,208.4,-26.0711,715.537,263.747,101.387,663.715,192.07,101.088,671.32,220.116,143.518,674.678,219.93,144.319,665.366,193.176
-116.828,508.004,32.4716,-170.194,525.862,9.40272,-147.248,666.708,-12.4515,-157.205,606.721,2.40656,-106.373,572.142,23.506,-111.879,660.175,19.2082,,,,-119.468,736.324,-34.3424,-101.225,735.287,93.1561,-93.8133,732.621,133.862,-83.7711,725.101,185.333,-66.9282,698.178,174.337,-83.4817,705.656,129.858,-93.0639,704.87,92.3701,-43.0422,761.351,256.23,-6.34718,682.252,208.419,-26.0772,715.539,263.769,101.374,663.712,192.082,101.077,671.32,220.128,143.507,674.676,219.941,144.306,665.361,193.186
-116.83,508,32.4794,-170.197,525.859,9.40458,-147.258,666.709,-12.4364,-157.213,606.72,2.4178,-106.377,572.141,23.5131,-111.886,660.175,19.2228,,,,-119.484,736.327,-34.3191,-101.241,735.27,93.1785,-93.8299,732.606,133.883,-83.7848,725.09,185.352,-66.939,698.171,174.354,-83.4928,705.645,129.877,-93.0747,704.855,92.3908,-43.0517,761.35,256.249,-6.35946,682.256,208.438,-26.0835,715.541,263.791,101.361,663.708,192.095,101.066,671.321,220.14,143.495,674.674,219.951,144.292,665.357,193.197
-116.831,507.996,32.4868,-170.199,525.857,9.40651,-147.27,666.711,-12.4215,-157.221,606.72,2.42897,-106.381,572.14,23.5201,-111.893,660.175,19.2372,,,,-119.501,736.331,-34.2962,-101.258,735.253,93.2006,-93.8468,732.591,133.904,-83.7986,725.08,185.371,-66.9501,698.164,174.371,-83.5042,705.635,129.895,-93.0861,704.841,92.4112,-43.0612,761.349,256.269,-6.37186,682.261,208.456,-26.09,715.543,263.812,101.347,663.705,192.108,101.054,671.321,220.152,143.483,674.671,219.961,144.279,665.353,193.208
-116.833,507.992,32.4939,-170.202,525.854,9.4085,-147.282,666.712,-12.4067,-157.231,606.719,2.44006,-106.385,572.139,23.527,-111.902,660.175,19.2515,,,,-119.519,736.334,-34.2737,-101.275,735.238,93.2223,-93.8637,732.577,133.925,-83.8125,725.07,185.39,-66.9613,698.157,174.388,-83.516,705.625,129.914,-93.0979,704.827,92.4313,-43.0709,761.348,256.287,-6.3844,682.265,208.474,-26.0968,715.545,263.833,101.334,663.702,192.121,101.043,671.322,220.164,143.471,674.669,219.972,144.266,665.348,193.218
-116.835,507.989,32.5006,-170.205,525.851,9.41056,-147.294,666.714,-12.392,-157.24,606.719,2.45107,-106.39,572.139,23.5338,-111.911,660.176,19.2656,,,,-119.537,736.338,-34.2517,-101.292,735.223,93.2437,-93.8809,732.564,133.945,-83.8265,725.061,185.409,-66.9727,698.151,174.405,-83.528,705.615,129.932,-93.1102,704.815,92.451,-43.0806,761.348,256.306,-6.39707,682.27,208.492,-26.1037,715.546,263.854,101.32,663.698,192.133,101.031,671.322,220.176,143.458,674.666,219.982,144.252,665.344,193.228
-116.838,507.985,32.507,-170.208,525.849,9.41269,-147.307,666.715,-12.3774,-157.25,606.718,2.46201,-106.396,572.139,23.5405,-111.921,660.177,19.2795,,,,-119.556,736.342,-34.23,-101.31,735.209,93.2647,-93.8982,732.552,133.965,-83.8406,725.052,185.427,-66.9843,698.144,174.422,-83.5404,705.607,129.95,-93.123,704.803,92.4704,-43.0905,761.347,256.324,-6.40988,682.274,208.51,-26.1109,715.548,263.874,101.307,663.695,192.146,101.019,671.323,220.187,143.446,674.663,219.992,144.239,665.34,193.239
-116.84,507.983,32.5131,-170.212,525.846,9.41488,-147.321,666.717,-12.363,-157.261,606.717,2.47287,-106.402,572.14,23.547,-111.932,660.179,19.2933,,,,-119.575,736.346,-34.2088,-101.328,735.196,93.2854,-93.9157,732.54,133.985,-83.8547,725.044,185.445,-66.9961,698.139,174.438,-83.5532,705.599,129.967,-93.1363,704.792,92.4895,-43.1004,761.347,256.343,-6.42281,682.278,208.527,-26.1183,715.55,263.894,101.293,663.692,192.158,101.007,671.323,220.198,143.433,674.66,220.003,144.225,665.335,193.249
-116.843,507.981,32.5188,-170.215,525.844,9.41714,-147.336,666.719,-12.3487,-157.272,606.717,2.48365,-106.408,572.14,23.5534,-111.944,660.18,19.3069,,,,-119.595,736.35,-34.188,-101.346,735.185,93.3057,-93.9333,732.529,134.005,-83.869,725.036,185.463,-67.0081,698.134,174.455,-83.5662,705.591,129.985,-93.1501,704.782,92.5082,-43.1104,761.346,256.361,-6.43588,682.282,208.544,-26.126,715.552,263.914,101.28,663.688,192.17,100.995,671.323,220.21,143.421,674.656,220.013,144.211,665.331,193.26
