 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-125.745,509.197,47.9637,-171.662,519.605,9.17946,-154.227,664.627,-6.81293,-164.71,603.193,4.954,-117.901,573.468,37.3518,-127.73,660.254,32.7005,,,,-129.162,736.482,-22.7803,-110.967,735.156,104.596,-103.306,731.83,144.901,-92.0333,723.674,195.73,-75.9934,696.746,184.058,-93.4034,705.088,140.711,-105.088,705.088,104.223,-50.9906,755.939,265.086,-18.4037,678.295,211.542,-34.1655,709.383,270.572,86.6867,650.209,191.119,86.2173,656.701,219.141,128.774,658.701,220.081,129.611,650.544,192.939
-126.029,509.602,48.8698,-171.321,519.545,9.19474,-154.263,664.774,-6.63742,-164.723,603.267,5.0017,-118.226,573.851,38.0436,-128.085,660.62,33.1018,,,,-129.302,736.68,-22.4315,-111.021,735.238,104.975,-103.327,731.87,145.266,-91.9867,723.707,196.078,-75.9554,696.779,184.394,-93.4189,705.129,141.068,-105.139,705.169,104.59,-50.8981,755.949,265.343,-18.3897,678.298,211.735,-34.0572,709.389,270.831,86.6472,650.154,191.135,86.186,656.635,219.163,128.746,658.638,220.087,129.573,650.489,192.943
-126.308,509.983,49.7962,-170.966,519.454,9.23495,-154.303,664.89,-6.45502,-164.731,603.308,5.06443,-118.549,574.21,38.7515,-128.442,660.962,33.5065,,,,-129.448,736.848,-22.0851,-111.076,735.311,105.353,-103.347,731.905,145.631,-91.9388,723.738,196.427,-75.9165,696.81,184.734,-93.4342,705.163,141.429,-105.19,705.239,104.959,-50.8039,755.96,265.6,-18.3742,678.3,211.93,-33.947,709.397,271.091,86.6078,650.1,191.152,86.1551,656.569,219.186,128.717,658.577,220.094,129.535,650.435,192.946
-126.581,510.336,50.7421,-170.595,519.329,9.30254,-154.346,664.972,-6.26477,-164.735,603.316,5.14399,-118.871,574.541,39.4752,-128.799,661.278,33.9147,,,,-129.6,736.984,-21.741,-111.13,735.372,105.73,-103.366,731.934,145.996,-91.8898,723.769,196.777,-75.8766,696.838,185.078,-93.4493,705.189,141.791,-105.24,705.296,105.329,-50.708,755.973,265.858,-18.3568,678.302,212.128,-33.8347,709.407,271.354,86.5686,650.047,191.17,86.1245,656.505,219.209,128.689,658.517,220.101,129.497,650.382,192.95
-126.846,510.657,51.7069,-170.212,519.168,9.39988,-154.393,665.018,-6.06571,-164.735,603.288,5.2421,-119.189,574.842,40.2144,-129.157,661.565,34.327,,,,-129.759,737.085,-21.3991,-111.183,735.42,106.105,-103.383,731.956,146.361,-91.8396,723.798,197.128,-75.8358,696.863,185.425,-93.4642,705.207,142.156,-105.29,705.339,105.701,-50.6103,755.989,266.116,-18.3377,678.304,212.329,-33.7203,709.419,271.619,86.5297,649.995,191.188,86.0944,656.442,219.232,128.662,658.457,220.108,129.459,650.33,192.954
-127.103,510.944,52.6899,-169.817,518.971,9.52924,-154.444,665.025,-5.85688,-164.732,603.222,5.36046,-119.503,575.11,40.969,-129.514,661.819,34.7439,,,,-129.924,737.149,-21.0591,-111.237,735.455,106.478,-103.399,731.972,146.726,-91.7884,723.825,197.48,-75.794,696.884,185.776,-93.4789,705.216,142.523,-105.339,705.367,106.075,-50.5109,756.006,266.374,-18.3167,678.305,212.533,-33.6038,709.433,271.886,86.4911,649.944,191.207,86.0647,656.38,219.257,128.634,658.399,220.115,129.422,650.279,192.959
-127.352,511.194,53.6906,-169.412,518.736,9.6928,-154.501,664.993,-5.63733,-164.725,603.117,5.50069,-119.813,575.342,41.7387,-129.87,662.039,35.1658,,,,-130.096,737.175,-20.7208,-111.29,735.476,106.85,-103.413,731.981,147.09,-91.736,723.851,197.834,-75.7512,696.901,186.13,-93.4934,705.216,142.892,-105.389,705.38,106.451,-50.4098,756.026,266.633,-18.2937,678.307,212.739,-33.4852,709.45,272.155,86.4528,649.893,191.227,86.0356,656.32,219.282,128.608,658.342,220.124,129.384,650.228,192.965
-127.592,511.405,54.7086,-168.996,518.462,9.89256,-154.562,664.919,-5.40614,-164.714,602.97,5.66433,-120.118,575.537,42.5234,-130.224,662.221,35.5932,,,,-130.275,737.161,-20.384,-111.344,735.481,107.22,-103.427,731.982,147.454,-91.6826,723.875,198.189,-75.7075,696.914,186.488,-93.5078,705.206,143.264,-105.438,705.377,106.829,-50.3068,756.047,266.891,-18.2687,678.308,212.948,-33.3643,709.468,272.426,86.4149,649.844,191.248,86.007,656.261,219.307,128.582,658.286,220.132,129.348,650.179,192.97
-127.823,511.574,55.7436,-168.573,518.147,10.1304,-154.628,664.8,-5.1624,-164.701,602.78,5.85282,-120.417,575.691,43.3229,-130.577,662.364,36.0266,,,,-130.462,737.104,-20.0483,-111.397,735.471,107.588,-103.439,731.976,147.818,-91.6282,723.896,198.545,-75.6627,696.923,186.85,-93.5221,705.187,143.639,-105.487,705.356,107.21,-50.202,756.071,267.15,-18.2416,678.309,213.16,-33.2412,709.489,272.699,86.3775,649.796,191.269,85.979,656.203,219.334,128.556,658.231,220.141,129.312,650.131,192.977
-128.045,511.698,56.7953,-168.143,517.79,10.4079,-154.7,664.637,-4.90525,-164.686,602.546,6.06749,-120.71,575.803,44.1371,-130.926,662.466,36.4665,,,,-130.655,737.004,-19.7134,-111.45,735.445,107.955,-103.45,731.961,148.181,-91.5728,723.915,198.903,-75.6168,696.928,187.216,-93.5362,705.157,144.017,-105.536,705.319,107.593,-50.0953,756.097,267.409,-18.2123,678.31,213.374,-33.1159,709.512,272.973,86.3406,649.749,191.291,85.9518,656.147,219.361,128.531,658.177,220.151,129.276,650.083,192.984
-128.258,511.777,57.8636,-167.707,517.392,10.7266,-154.778,664.427,-4.63386,-164.668,602.267,6.30952,-120.998,575.87,44.966,-131.273,662.523,36.9135,,,,-130.856,736.858,-19.3788,-111.503,735.401,108.32,-103.459,731.937,148.545,-91.5164,723.932,199.262,-75.5699,696.928,187.586,-93.5502,705.117,144.398,-105.585,705.263,107.98,-49.9868,756.124,267.668,-18.1808,678.311,213.591,-32.9881,709.537,273.25,86.3042,649.703,191.315,85.9252,656.092,219.388,128.507,658.125,220.161,129.241,650.037,192.991
-128.462,511.808,58.9483,-167.266,516.952,11.0878,-154.863,664.17,-4.34748,-164.648,601.942,6.58,-121.279,575.892,45.8095,-131.617,662.535,37.368,,,,-131.065,736.666,-19.0442,-111.557,735.339,108.684,-103.468,731.904,148.909,-91.4592,723.946,199.622,-75.5219,696.923,187.96,-93.5642,705.065,144.782,-105.634,705.189,108.369,-49.8765,756.154,267.927,-18.147,678.311,213.811,-32.8581,709.564,273.529,86.2685,649.658,191.339,85.8995,656.039,219.417,128.484,658.074,220.171,129.207,649.993,192.999
-128.657,511.79,60.0495,-166.822,516.468,11.4925,-154.953,663.864,-4.04539,-164.627,601.57,6.87982,-121.553,575.867,46.6676,-131.957,662.5,37.8305,,,,-131.281,736.427,-18.709,-111.611,735.259,109.047,-103.475,731.862,149.273,-91.4011,723.956,199.984,-75.4728,696.912,188.338,-93.578,705.003,145.169,-105.684,705.095,108.762,-49.7642,756.185,268.186,-18.1108,678.311,214.034,-32.7256,709.593,273.809,86.2334,649.614,191.364,85.8746,655.988,219.446,128.461,658.025,220.182,129.173,649.949,193.007
-128.845,511.723,61.1671,-166.375,515.941,11.9415,-155.051,663.508,-3.72694,-164.606,601.151,7.20975,-121.822,575.793,47.5402,-132.294,662.417,38.3016,,,,-131.506,736.14,-18.3729,-111.666,735.16,109.409,-103.482,731.81,149.637,-91.3422,723.964,200.348,-75.4225,696.897,188.72,-93.5919,704.929,145.56,-105.734,704.982,109.158,-49.65,756.218,268.445,-18.0722,678.311,214.259,-32.5906,709.624,274.091,86.199,649.571,191.389,85.8505,655.938,219.475,128.439,657.977,220.193,129.14,649.907,193.016
-129.026,511.605,62.3014,-165.927,515.371,12.4355,-155.155,663.102,-3.39155,-164.583,600.683,7.57039,-122.083,575.671,48.4275,-132.628,662.285,38.7816,,,,-131.738,735.805,-18.0352,-111.721,735.042,109.77,-103.488,731.747,150.002,-91.2824,723.968,200.714,-75.3711,696.876,189.107,-93.6057,704.843,145.954,-105.784,704.849,109.558,-49.5338,756.253,268.704,-18.0311,678.31,214.487,-32.4531,709.657,274.376,86.1655,649.53,191.416,85.8274,655.89,219.506,128.418,657.931,220.205,129.108,649.866,193.026
-129.2,511.437,63.4524,-165.478,514.757,12.9748,-155.266,662.647,-3.03873,-164.559,600.168,7.96217,-122.339,575.499,49.3295,-132.957,662.103,39.2711,,,,-131.979,735.42,-17.6954,-111.776,734.904,110.131,-103.493,731.675,150.367,-91.222,723.968,201.081,-75.3185,696.849,189.498,-93.6195,704.745,146.352,-105.835,704.695,109.963,-49.4157,756.29,268.963,-17.9873,678.309,214.718,-32.3131,709.693,274.662,86.1327,649.491,191.443,85.8053,655.844,219.537,128.398,657.887,220.218,129.076,649.827,193.036
-129.367,511.218,64.6203,-165.028,514.101,13.5595,-155.384,662.141,-2.66804,-164.536,599.604,8.38537,-122.588,575.278,50.2461,-133.284,661.871,39.7704,,,,-132.228,734.987,-17.353,-111.833,734.746,110.492,-103.498,731.592,150.734,-91.1608,723.964,201.451,-75.2647,696.817,189.894,-93.6333,704.634,146.755,-105.887,704.522,110.372,-49.2957,756.328,269.222,-17.941,678.307,214.951,-32.1704,709.729,274.95,86.1008,649.452,191.472,85.7842,655.799,219.569,128.379,657.844,220.23,129.046,649.789,193.047
-129.53,510.949,65.8053,-164.58,513.402,14.1896,-155.51,661.584,-2.27912,-164.512,598.993,8.84009,-122.832,575.007,51.1776,-133.607,661.588,40.28,,,,-132.486,734.505,-17.0074,-111.891,734.569,110.853,-103.501,731.498,151.101,-91.099,723.956,201.823,-75.2096,696.779,190.295,-93.6472,704.512,147.161,-105.94,704.327,110.785,-49.1736,756.368,269.481,-17.8919,678.305,215.188,-32.0252,709.768,275.24,86.0699,649.415,191.501,85.7641,655.756,219.601,128.361,657.802,220.244,129.016,649.753,193.058
-129.688,510.629,67.0076,-164.132,512.661,14.8648,-155.642,660.977,-1.87171,-164.489,598.334,9.32629,-123.071,574.687,52.1239,-133.927,661.255,40.8001,,,,-132.752,733.974,-16.6581,-111.95,734.37,111.215,-103.505,731.394,151.47,-91.0365,723.944,202.197,-75.1532,696.734,190.7,-93.6612,704.377,147.572,-105.993,704.113,111.204,-49.0496,756.409,269.74,-17.84,678.303,215.426,-31.8772,709.808,275.531,86.0399,649.38,191.531,85.7453,655.716,219.635,128.344,657.763,220.258,128.987,649.718,193.07
-129.842,510.261,68.2273,-163.685,511.879,15.5847,-155.782,660.321,-1.44561,-164.466,597.629,9.84373,-123.304,574.318,53.085,-134.244,660.872,41.3311,,,,-133.027,733.394,-16.3043,-112.011,734.152,111.578,-103.508,731.278,151.841,-90.9734,723.927,202.574,-75.0954,696.683,191.111,-93.6753,704.229,147.988,-106.047,703.877,111.628,-48.9236,756.452,270,-17.7853,678.3,215.668,-31.7265,709.851,275.825,86.011,649.346,191.562,85.7276,655.677,219.669,128.329,657.725,220.272,128.96,649.685,193.083
-129.992,509.844,69.4645,-163.239,511.057,16.3485,-155.929,659.616,-1.00072,-164.443,596.877,10.3921,-123.533,573.901,54.0611,-134.558,660.439,41.8732,,,,-133.312,732.768,-15.9455,-112.073,733.913,111.942,-103.511,731.151,152.214,-90.9098,723.905,202.954,-75.0363,696.626,191.526,-93.6895,704.068,148.409,-106.102,703.621,112.058,-48.7956,756.496,270.259,-17.7277,678.296,215.913,-31.573,709.894,276.12,85.9831,649.313,191.594,85.7111,655.64,219.704,128.314,657.69,220.287,128.933,649.653,193.096
-130.14,509.381,70.7193,-162.795,510.197,17.1554,-156.083,658.863,-0.536982,-164.42,596.081,10.9708,-123.757,573.438,55.0521,-134.871,659.958,42.4268,,,,-133.605,732.095,-15.5812,-112.137,733.654,112.308,-103.514,731.012,152.589,-90.8455,723.879,203.336,-74.9758,696.562,191.946,-93.7038,703.895,148.835,-106.159,703.344,112.493,-48.6655,756.541,270.518,-17.6671,678.292,216.16,-31.4167,709.939,276.418,85.9564,649.282,191.627,85.6959,655.605,219.739,128.301,657.656,220.303,128.908,649.623,193.11
-130.286,508.872,71.9916,-162.352,509.298,18.0044,-156.244,658.063,-0.0544351,-164.397,595.24,11.5793,-123.977,572.929,56.058,-135.182,659.43,42.9919,,,,-133.907,731.376,-15.2106,-112.202,733.376,112.677,-103.517,730.862,152.966,-90.7808,723.847,203.722,-74.9138,696.491,192.372,-93.7182,703.708,149.266,-106.216,703.048,112.935,-48.5334,756.587,270.778,-17.6035,678.287,216.41,-31.2575,709.986,276.717,85.9309,649.253,191.661,85.682,655.572,219.775,128.289,657.624,220.319,128.884,649.595,193.124
-130.43,508.321,73.2814,-161.91,508.363,18.8942,-156.412,657.218,0.446824,-164.375,594.357,12.2168,-124.194,572.377,57.0787,-135.491,658.855,43.5686,,,,-134.218,730.614,-14.8332,-112.27,733.077,113.048,-103.519,730.701,153.347,-90.7155,723.81,204.11,-74.8502,696.414,192.803,-93.7328,703.509,149.703,-106.275,702.731,113.383,-48.3993,756.634,271.037,-17.5368,678.282,216.662,-31.0954,710.034,277.018,85.9066,649.225,191.696,85.6695,655.542,219.812,128.278,657.594,220.336,128.861,649.568,193.139
-130.571,507.727,74.5885,-161.468,507.393,19.8234,-156.586,656.328,0.966638,-164.352,593.432,12.8824,-124.406,571.782,58.114,-135.8,658.235,44.1572,,,,-134.538,729.809,-14.4483,-112.34,732.759,113.423,-103.523,730.529,153.73,-90.6498,723.768,204.503,-74.7851,696.329,193.239,-93.7476,703.297,150.146,-106.335,702.395,113.838,-48.2632,756.683,271.297,-17.467,678.276,216.917,-30.9303,710.084,277.321,85.8837,649.199,191.731,85.6584,655.513,219.85,128.269,657.565,220.353,128.839,649.543,193.155
