 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-72.4285,321.544,42.0377,-145.26,319.966,16.6226,-161.432,496.86,61.1576,-159.544,433.207,40.026,-108.711,425.784,71.6457,-109.988,480.705,89.9797,,,,-156.858,565.287,72.3684,-100.675,609.397,169.167,-88.6055,622.955,199.886,-73.2329,626.527,231.16,-42.766,601.557,232.165,-58.9641,594.345,203.223,-76.1126,582.926,172.387,18.6679,750.957,348.084,49.9424,637.534,313.773,11.6156,673.996,353.844,146.471,592.723,254.203,147.368,605.248,280.648,195.376,602.283,281.521,190.679,589.123,252.797
-72.4902,321.571,42.0664,-145.282,319.973,16.622,-161.409,496.88,61.1671,-159.541,433.23,40.0468,-108.714,425.819,71.6531,-109.957,480.755,89.9614,,,,-156.835,565.304,72.3666,-100.616,609.335,169.161,-88.5537,622.887,199.888,-73.1742,626.457,231.158,-42.6451,601.518,232.119,-58.8328,594.304,203.163,-75.9682,582.922,172.318,18.6487,750.998,348.045,49.9556,637.578,313.736,11.6033,674.036,353.797,146.516,592.786,254.206,147.403,605.318,280.653,195.42,602.349,281.526,190.727,589.187,252.803
-72.5444,321.596,42.0918,-145.299,319.981,16.6238,-161.384,496.898,61.1763,-159.535,433.251,40.0676,-108.712,425.851,71.6596,-109.922,480.802,89.9435,,,,-156.811,565.318,72.3646,-100.558,609.276,169.155,-88.5031,622.823,199.888,-73.1184,626.391,231.154,-42.5299,601.482,232.075,-58.7077,594.265,203.107,-75.8301,582.917,172.252,18.631,751.038,348.006,49.9695,637.623,313.7,11.5922,674.075,353.749,146.561,592.849,254.21,147.437,605.387,280.657,195.463,602.413,281.531,190.774,589.251,252.81
-72.5913,321.62,42.1138,-145.313,319.988,16.6278,-161.357,496.913,61.1854,-159.526,433.271,40.0882,-108.705,425.882,71.6652,-109.885,480.845,89.926,,,,-156.785,565.329,72.3627,-100.501,609.22,169.148,-88.4535,622.763,199.888,-73.0653,626.331,231.15,-42.4205,601.45,232.034,-58.5889,594.23,203.055,-75.6986,582.912,172.192,18.615,751.079,347.969,49.9838,637.667,313.663,11.5824,674.115,353.702,146.605,592.911,254.213,147.471,605.456,280.661,195.506,602.477,281.535,190.821,589.314,252.816
-72.6308,321.643,42.1326,-145.323,319.995,16.6342,-161.328,496.926,61.1944,-159.514,433.288,40.1087,-108.694,425.911,71.67,-109.845,480.885,89.909,,,,-156.758,565.339,72.3607,-100.445,609.166,169.142,-88.405,622.706,199.886,-73.015,626.275,231.144,-42.3168,601.422,231.996,-58.4762,594.196,203.008,-75.5735,582.907,172.136,18.6005,751.119,347.932,49.9987,637.711,313.628,11.5738,674.155,353.656,146.649,592.973,254.216,147.506,605.525,280.665,195.548,602.541,281.54,190.868,589.376,252.822
-72.663,321.665,42.1481,-145.329,320.002,16.6429,-161.297,496.937,61.2032,-159.499,433.303,40.1291,-108.678,425.938,71.6739,-109.802,480.921,89.8925,,,,-156.728,565.346,72.3586,-100.391,609.116,169.135,-88.3577,622.654,199.883,-72.9675,626.224,231.137,-42.219,601.397,231.961,-58.3697,594.166,202.964,-75.455,582.901,172.085,18.5877,751.159,347.896,50.0142,637.755,313.592,11.5665,674.195,353.611,146.692,593.035,254.219,147.539,605.594,280.669,195.591,602.604,281.544,190.914,589.437,252.828
-72.6877,321.686,42.1602,-145.332,320.009,16.654,-161.265,496.945,61.2118,-159.482,433.317,40.1494,-108.657,425.963,71.677,-109.756,480.954,89.8764,,,,-156.697,565.35,72.3565,-100.338,609.068,169.128,-88.3114,622.606,199.878,-72.9228,626.178,231.129,-42.127,601.376,231.929,-58.2695,594.137,202.925,-75.3428,582.895,172.038,18.5764,751.199,347.862,50.0302,637.799,313.557,11.5604,674.235,353.566,146.735,593.097,254.221,147.573,605.662,280.672,195.633,602.667,281.548,190.96,589.498,252.834
-72.7051,321.705,42.1691,-145.331,320.016,16.6672,-161.23,496.95,61.2202,-159.461,433.329,40.1696,-108.632,425.987,71.6792,-109.708,480.983,89.8607,,,,-156.664,565.353,72.3544,-100.286,609.024,169.12,-88.2663,622.561,199.873,-72.8808,626.137,231.12,-42.0407,601.359,231.9,-58.1754,594.111,202.89,-75.2372,582.888,171.996,18.5667,751.239,347.828,50.0468,637.844,313.523,11.5556,674.275,353.521,146.778,593.158,254.224,147.607,605.73,280.676,195.674,602.728,281.552,191.005,589.558,252.84
-72.7151,321.723,42.1746,-145.326,320.022,16.6828,-161.194,496.953,61.2284,-159.438,433.338,40.1897,-108.602,426.008,71.6806,-109.656,481.009,89.8455,,,,-156.63,565.353,72.3522,-100.235,608.982,169.113,-88.2223,622.52,199.866,-72.8417,626.1,231.11,-41.9603,601.346,231.874,-58.0876,594.088,202.86,-75.1381,582.881,171.959,18.5586,751.279,347.794,50.0639,637.888,313.489,11.5521,674.315,353.477,146.821,593.22,254.226,147.641,605.797,280.679,195.716,602.79,281.556,191.05,589.617,252.846
