 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-141.693,293.644,38.8836,-200.851,290.65,10.503,-210.588,432.688,41.7532,-206.351,356.058,19.2368,-146.986,350.964,45.8985,-153.833,418.427,59.0566,,,,-209.136,526.189,35.8629,-188.888,605.531,97.0028,-178.794,636.859,141.568,-170.979,658.529,182.498,-155.211,624.388,199.992,-168.431,606.052,157.44,-181.227,576.067,120.028,-118.638,734.101,257.983,-89.8618,692.425,270.189,-65.4312,652.323,240.083,30.3033,624.275,220.426,27.7679,639.584,245.757,75.5442,640.817,250.922,75.2278,624.251,223.61
-141.689,293.658,38.886,-200.854,290.658,10.517,-210.606,432.717,41.7515,-206.359,356.069,19.2512,-146.983,350.956,45.8931,-153.846,418.436,59.0664,,,,-209.16,526.22,35.8576,-188.889,605.532,97.0371,-178.81,636.874,141.593,-170.975,658.526,182.508,-155.176,624.363,199.977,-168.441,606.068,157.443,-181.218,576.059,120.049,-118.649,734.119,257.965,-89.8737,692.452,270.186,-65.4159,652.369,240.056,30.3114,624.308,220.436,27.7678,639.625,245.771,75.5525,640.855,250.93,75.2353,624.287,223.619
-141.685,293.673,38.8901,-200.855,290.664,10.5318,-210.622,432.743,41.75,-206.366,356.08,19.2655,-146.98,350.949,45.8886,-153.858,418.445,59.0757,,,,-209.182,526.248,35.8517,-188.89,605.535,97.0677,-178.824,636.887,141.615,-170.971,658.522,182.516,-155.144,624.339,199.962,-168.451,606.083,157.445,-181.211,576.053,120.066,-118.659,734.136,257.949,-89.8846,692.478,270.183,-65.4018,652.411,240.032,30.3193,624.339,220.445,27.7679,639.664,245.784,75.5608,640.892,250.938,75.2426,624.322,223.628
-141.68,293.687,38.8959,-200.855,290.671,10.5475,-210.636,432.768,41.7489,-206.372,356.089,19.2797,-146.978,350.944,45.8851,-153.868,418.456,59.0845,,,,-209.2,526.274,35.8451,-188.893,605.539,97.0948,-178.837,636.899,141.634,-170.968,658.517,182.523,-155.113,624.316,199.948,-168.459,606.096,157.445,-181.204,576.048,120.081,-118.668,734.153,257.933,-89.8945,692.503,270.179,-65.3889,652.45,240.01,30.3271,624.369,220.453,27.7682,639.701,245.797,75.5688,640.927,250.945,75.2498,624.355,223.636
-141.675,293.701,38.9035,-200.854,290.677,10.564,-210.647,432.791,41.7481,-206.376,356.097,19.2938,-146.976,350.94,45.8826,-153.876,418.467,59.0928,,,,-209.215,526.297,35.8377,-188.896,605.544,97.1182,-178.849,636.909,141.651,-170.965,658.512,182.528,-155.085,624.294,199.934,-168.465,606.108,157.444,-181.199,576.045,120.092,-118.677,734.169,257.918,-89.9034,692.527,270.175,-65.3772,652.486,239.99,30.3348,624.398,220.461,27.7686,639.736,245.808,75.5766,640.96,250.951,75.2567,624.386,223.643
-141.67,293.715,38.9129,-200.852,290.683,10.5812,-210.656,432.812,41.7476,-206.379,356.105,19.3078,-146.975,350.938,45.8811,-153.882,418.479,59.1006,,,,-209.227,526.318,35.8297,-188.901,605.551,97.138,-178.86,636.918,141.664,-170.962,658.507,182.532,-155.058,624.272,199.921,-168.471,606.119,157.441,-181.196,576.044,120.1,-118.685,734.185,257.904,-89.9113,692.549,270.17,-65.3667,652.519,239.973,30.3423,624.424,220.467,27.7693,639.769,245.818,75.5843,640.991,250.957,75.2635,624.415,223.649
-141.664,293.729,38.9239,-200.849,290.689,10.5993,-210.662,432.831,41.7474,-206.38,356.111,19.3216,-146.974,350.938,45.8806,-153.886,418.491,59.1078,,,,-209.236,526.336,35.8211,-188.906,605.558,97.1542,-178.869,636.926,141.675,-170.959,658.501,182.534,-155.033,624.252,199.909,-168.475,606.128,157.437,-181.193,576.044,120.104,-118.693,734.2,257.89,-89.9182,692.571,270.166,-65.3574,652.548,239.958,30.3496,624.45,220.473,27.7701,639.8,245.828,75.5917,641.02,250.962,75.2701,624.443,223.654
-141.658,293.742,38.9365,-200.845,290.694,10.618,-210.666,432.848,41.7475,-206.379,356.117,19.3352,-146.973,350.939,45.8812,-153.889,418.504,59.1146,,,,-209.242,526.352,35.8118,-188.912,605.567,97.1667,-178.877,636.933,141.684,-170.957,658.495,182.535,-155.01,624.233,199.898,-168.478,606.135,157.431,-181.192,576.046,120.106,-118.7,734.215,257.878,-89.9241,692.591,270.161,-65.3492,652.573,239.945,30.3568,624.474,220.477,27.7712,639.829,245.836,75.599,641.047,250.966,75.2765,624.469,223.659
-141.652,293.755,38.9507,-200.84,290.699,10.6372,-210.668,432.863,41.748,-206.378,356.122,19.3486,-146.973,350.942,45.8828,-153.889,418.517,59.1207,,,,-209.245,526.365,35.802,-188.919,605.577,97.1755,-178.885,636.938,141.689,-170.955,658.489,182.534,-154.989,624.215,199.887,-168.479,606.141,157.424,-181.192,576.049,120.104,-118.706,734.229,257.866,-89.929,692.61,270.156,-65.3423,652.596,239.935,30.3638,624.496,220.481,27.7724,639.856,245.843,75.6061,641.073,250.969,75.2828,624.493,223.663
-141.645,293.768,38.9664,-200.834,290.703,10.6569,-210.667,432.876,41.7489,-206.374,356.126,19.3617,-146.973,350.946,45.8855,-153.888,418.531,59.1262,,,,-209.244,526.376,35.7917,-188.927,605.587,97.1806,-178.891,636.942,141.692,-170.953,658.482,182.532,-154.969,624.198,199.876,-168.479,606.146,157.415,-181.193,576.054,120.1,-118.712,734.243,257.855,-89.9329,692.629,270.15,-65.3366,652.615,239.927,30.3707,624.517,220.484,27.7739,639.882,245.849,75.613,641.096,250.972,75.2888,624.515,223.666
-141.638,293.78,38.9833,-200.827,290.707,10.6767,-210.663,432.886,41.7501,-206.369,356.129,19.3744,-146.973,350.951,45.8893,-153.884,418.545,59.131,,,,-209.24,526.384,35.7812,-188.935,605.599,97.182,-178.895,636.945,141.692,-170.952,658.475,182.528,-154.952,624.182,199.867,-168.478,606.149,157.406,-181.195,576.06,120.092,-118.717,734.256,257.845,-89.9358,692.646,270.145,-65.3321,652.63,239.922,30.3775,624.536,220.486,27.7755,639.905,245.855,75.6197,641.117,250.974,75.2947,624.536,223.668
-141.63,293.79,39.0011,-200.819,290.711,10.6964,-210.657,432.894,41.7518,-206.363,356.13,19.3865,-146.973,350.959,45.8943,-153.879,418.559,59.1351,,,,-209.233,526.389,35.7706,-188.943,605.611,97.1798,-178.898,636.946,141.69,-170.951,658.468,182.523,-154.937,624.167,199.858,-168.475,606.15,157.395,-181.199,576.067,120.081,-118.721,734.269,257.835,-89.9378,692.661,270.139,-65.3288,652.643,239.919,30.384,624.554,220.488,27.7773,639.927,245.859,75.6262,641.137,250.975,75.3004,624.555,223.67
-141.622,293.8,39.0197,-200.81,290.714,10.7157,-210.648,432.9,41.754,-206.355,356.131,19.398,-146.973,350.967,45.9004,-153.871,418.573,59.1383,,,,-209.223,526.391,35.76,-188.952,605.624,97.1739,-178.9,636.946,141.685,-170.951,658.461,182.516,-154.924,624.153,199.85,-168.471,606.15,157.383,-181.203,576.075,120.067,-118.725,734.281,257.827,-89.9387,692.676,270.133,-65.3267,652.652,239.918,30.3905,624.571,220.488,27.7793,639.946,245.862,75.6326,641.154,250.976,75.3058,624.572,223.671
