 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,, Cylinder_1,,, Cylinder_2,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-228.862,401.042,25.823,-295.208,404.004,23.7345,-305.177,582.445,-21.5812,-296.101,494.423,6.53773,-247.019,498.507,25.3345,-252.606,574.17,25.189,,,,-295.988,656.827,-24.8159,-273.046,669.731,77.3551,-263.19,677.926,122.169,-254.18,691.891,195.436,-235.206,650.765,194.298,-242.47,644.7,133.144,-256.878,636.995,87.5682,-180.257,742.358,303.912,-135.554,659.583,303.848,-173.87,690.197,319.945,-17.4419,616.626,255.363,-15.2641,628.054,282.286,27.5728,628.133,282.054,27.8002,612.761,258.916,,,,,,
-228.863,401.047,25.8325,-295.209,404.008,23.7419,-305.182,582.442,-21.5798,-296.099,494.424,6.54372,-247.018,498.512,25.3406,-252.601,574.179,25.1815,,,,-295.995,656.827,-24.8205,-273.051,669.727,77.3523,-263.197,677.921,122.167,-254.183,691.887,195.434,-235.207,650.759,194.299,-242.473,644.692,133.141,-256.876,636.991,87.5596,-180.263,742.35,303.9,-135.551,659.575,303.833,-173.872,690.19,319.937,-17.4409,616.616,255.356,-15.2662,628.043,282.279,27.5678,628.121,282.054,27.7982,612.751,258.915,,,,,,
-228.863,401.052,25.8426,-295.208,404.012,23.7503,-305.185,582.438,-21.5784,-296.096,494.424,6.55008,-247.016,498.516,25.3468,-252.595,574.188,25.1727,,,,-296.002,656.825,-24.8253,-273.057,669.722,77.3494,-263.203,677.916,122.164,-254.186,691.883,195.431,-235.208,650.753,194.299,-242.475,644.682,133.138,-256.874,636.985,87.5508,-180.268,742.34,303.889,-135.549,659.565,303.818,-173.873,690.181,319.928,-17.4403,616.606,255.349,-15.2686,628.033,282.273,27.5627,628.111,282.054,27.7958,612.741,258.914,,,,,,
-228.862,401.056,25.8533,-295.206,404.015,23.7594,-305.188,582.432,-21.5769,-296.091,494.423,6.55676,-247.012,498.52,25.3529,-252.587,574.196,25.1625,,,,-296.009,656.823,-24.8303,-273.061,669.716,77.3463,-263.209,677.909,122.161,-254.188,691.878,195.428,-235.207,650.746,194.299,-242.476,644.672,133.134,-256.871,636.979,87.5419,-180.273,742.33,303.877,-135.547,659.555,303.802,-173.875,690.172,319.919,-17.4402,616.598,255.342,-15.2712,628.023,282.267,27.5574,628.101,282.053,27.793,612.733,258.913,,,,,,
-228.859,401.061,25.8645,-295.203,404.017,23.7692,-305.191,582.425,-21.5754,-296.085,494.421,6.56371,-247.007,498.523,25.3589,-252.577,574.205,25.151,,,,-296.017,656.819,-24.8355,-273.066,669.708,77.343,-263.214,677.902,122.157,-254.189,691.871,195.425,-235.206,650.738,194.298,-242.476,644.662,133.13,-256.867,636.971,87.5328,-180.278,742.318,303.866,-135.545,659.545,303.787,-173.877,690.161,319.91,-17.4405,616.59,255.336,-15.274,628.015,282.26,27.552,628.091,282.053,27.7898,612.724,258.911,,,,,,
-228.856,401.065,25.876,-295.198,404.02,23.7798,-305.193,582.417,-21.5738,-296.078,494.418,6.57088,-247,498.525,25.3648,-252.566,574.213,25.1382,,,,-296.024,656.814,-24.8408,-273.069,669.7,77.3395,-263.218,677.894,122.153,-254.189,691.864,195.421,-235.204,650.729,194.297,-242.475,644.65,133.126,-256.863,636.962,87.5236,-180.284,742.306,303.854,-135.543,659.534,303.771,-173.879,690.15,319.9,-17.4412,616.583,255.329,-15.2771,628.007,282.254,27.5465,628.082,282.052,27.7863,612.717,258.909,,,,,,
-228.851,401.068,25.8879,-295.192,404.022,23.7911,-305.194,582.407,-21.5723,-296.069,494.414,6.57821,-246.993,498.526,25.3705,-252.553,574.221,25.1242,,,,-296.031,656.808,-24.8464,-273.072,669.691,77.3358,-263.222,677.885,122.149,-254.189,691.856,195.417,-235.201,650.72,194.295,-242.474,644.638,133.122,-256.857,636.953,87.5144,-180.289,742.293,303.842,-135.542,659.522,303.756,-173.881,690.137,319.889,-17.4424,616.577,255.322,-15.2804,627.999,282.247,27.5408,628.074,282.051,27.7824,612.71,258.907,,,,,,
-228.845,401.071,25.9,-295.184,404.023,23.8029,-305.195,582.396,-21.5708,-296.059,494.409,6.58563,-246.983,498.527,25.3759,-252.538,574.229,25.109,,,,-296.038,656.8,-24.8521,-273.075,669.68,77.332,-263.225,677.874,122.145,-254.189,691.847,195.412,-235.198,650.71,194.293,-242.471,644.625,133.118,-256.851,636.942,87.505,-180.294,742.278,303.83,-135.54,659.51,303.74,-173.883,690.124,319.878,-17.444,616.571,255.315,-15.2839,627.993,282.241,27.535,628.066,282.049,27.7782,612.704,258.904,,,,,,
-228.838,401.074,25.9123,-295.175,404.024,23.8152,-305.195,582.384,-21.5695,-296.048,494.403,6.59307,-246.972,498.526,25.381,-252.522,574.236,25.0927,,,,-296.045,656.791,-24.858,-273.077,669.669,77.3279,-263.227,677.863,122.141,-254.187,691.837,195.407,-235.193,650.7,194.29,-242.468,644.612,133.113,-256.845,636.93,87.4957,-180.299,742.263,303.819,-135.539,659.497,303.725,-173.885,690.109,319.867,-17.446,616.566,255.308,-15.2877,627.987,282.235,27.5291,628.059,282.048,27.7736,612.698,258.902,,,,,,
-228.83,401.077,25.9246,-295.164,404.025,23.828,-305.194,582.37,-21.5682,-296.035,494.396,6.60046,-246.96,498.525,25.3857,-252.505,574.242,25.0753,,,,-296.051,656.781,-24.8641,-273.078,669.657,77.3237,-263.229,677.851,122.136,-254.185,691.826,195.401,-235.188,650.689,194.287,-242.464,644.597,133.108,-256.837,636.918,87.4864,-180.304,742.247,303.807,-135.539,659.483,303.709,-173.887,690.094,319.855,-17.4484,616.563,255.302,-15.2917,627.982,282.229,27.5231,628.052,282.046,27.7686,612.693,258.899,,,,,,
