 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-234.612,345.593,13.5026,-299.289,339.643,13.9651,-289.299,524.593,5.20126,-292.773,464.446,14.9916,-250.273,458.334,34.4946,-256.195,515.596,38.1127,,,,-274.194,571.111,11.6997,-218.766,613.023,118.266,-207.783,617.654,162.521,-195.676,625.129,196.629,-183.81,588.485,199.077,-196.17,585.927,167.04,-211.217,581.751,123.347,-148.548,662.886,251.57,-113.426,598.008,251.93,-142.337,627.414,264.341,9.7914,558.821,213.925,8.46325,564.068,242.571,52.3274,570.345,243.584,53.5379,560.293,217.809
-234.616,345.595,13.496,-299.288,339.643,13.9589,-289.317,524.596,5.20299,-292.789,464.448,14.9853,-250.289,458.335,34.4935,-256.217,515.594,38.1166,,,,-274.211,571.114,11.7034,-218.78,613.028,118.272,-207.787,617.653,162.523,-195.673,625.118,196.622,-183.803,588.481,199.069,-196.17,585.927,167.041,-211.234,581.757,123.355,-148.56,662.884,251.559,-113.426,598.017,251.915,-142.347,627.411,264.33,9.78457,558.813,213.928,8.45489,564.065,242.572,52.3172,570.348,243.587,53.5309,560.293,217.812
-234.619,345.597,13.4897,-299.288,339.642,13.9528,-289.334,524.599,5.20466,-292.805,464.45,14.9792,-250.305,458.336,34.4925,-256.238,515.592,38.1203,,,,-274.227,571.117,11.707,-218.793,613.033,118.277,-207.792,617.652,162.524,-195.669,625.107,196.615,-183.795,588.476,199.061,-196.17,585.926,167.041,-211.249,581.761,123.361,-148.572,662.883,251.549,-113.425,598.026,251.9,-142.358,627.409,264.319,9.77802,558.804,213.931,8.44682,564.062,242.574,52.3074,570.351,243.589,53.5241,560.294,217.816
-234.622,345.599,13.4838,-299.288,339.641,13.9469,-289.351,524.601,5.20628,-292.82,464.451,14.9734,-250.32,458.337,34.4917,-256.258,515.591,38.124,,,,-274.243,571.119,11.7103,-218.806,613.037,118.281,-207.795,617.651,162.526,-195.664,625.096,196.607,-183.788,588.471,199.053,-196.17,585.926,167.04,-211.264,581.766,123.368,-148.584,662.881,251.538,-113.425,598.034,251.884,-142.368,627.406,264.308,9.77175,558.796,213.934,8.43905,564.059,242.575,52.2979,570.353,243.592,53.5176,560.294,217.819
-234.626,345.601,13.4783,-299.289,339.64,13.9411,-289.367,524.604,5.20783,-292.834,464.453,14.9679,-250.335,458.338,34.491,-256.277,515.59,38.1275,,,,-274.258,571.122,11.7135,-218.818,613.041,118.285,-207.798,617.649,162.526,-195.66,625.085,196.6,-183.78,588.466,199.045,-196.169,585.924,167.04,-211.277,581.77,123.373,-148.596,662.879,251.527,-113.425,598.042,251.869,-142.377,627.404,264.297,9.76576,558.788,213.937,8.43157,564.056,242.576,52.2887,570.355,243.594,53.5113,560.294,217.823
-234.629,345.603,13.4731,-299.289,339.639,13.9355,-289.382,524.606,5.20932,-292.848,464.455,14.9627,-250.35,458.339,34.4905,-256.296,515.589,38.1308,,,,-274.272,571.125,11.7165,-218.829,613.044,118.288,-207.801,617.647,162.527,-195.656,625.073,196.592,-183.772,588.46,199.037,-196.168,585.922,167.038,-211.289,581.773,123.378,-148.607,662.876,251.516,-113.425,598.049,251.855,-142.387,627.4,264.287,9.76004,558.78,213.939,8.42439,564.053,242.577,52.2798,570.357,243.596,53.5054,560.294,217.826
-234.632,345.605,13.4683,-299.289,339.639,13.93,-289.396,524.609,5.21075,-292.861,464.457,14.9577,-250.364,458.34,34.49,-256.314,515.588,38.134,,,,-274.286,571.127,11.7193,-218.839,613.047,118.291,-207.803,617.644,162.527,-195.652,625.061,196.584,-183.765,588.454,199.028,-196.166,585.92,167.036,-211.301,581.776,123.382,-148.618,662.874,251.506,-113.424,598.055,251.84,-142.396,627.397,264.276,9.7546,558.772,213.941,8.4175,564.05,242.578,52.2713,570.359,243.598,53.4997,560.294,217.829
-234.636,345.607,13.4639,-299.29,339.638,13.9247,-289.41,524.611,5.21212,-292.874,464.459,14.953,-250.377,458.341,34.4897,-256.331,515.587,38.1371,,,,-274.3,571.129,11.7218,-218.849,613.049,118.294,-207.805,617.641,162.526,-195.647,625.049,196.576,-183.757,588.448,199.02,-196.164,585.917,167.034,-211.311,581.778,123.386,-148.629,662.871,251.495,-113.424,598.062,251.825,-142.405,627.394,264.265,9.74944,558.764,213.943,8.4109,564.047,242.579,52.263,570.361,243.6,53.4942,560.294,217.831
-234.639,345.609,13.4598,-299.291,339.637,13.9196,-289.424,524.613,5.21343,-292.887,464.461,14.9486,-250.39,458.342,34.4895,-256.348,515.586,38.1401,,,,-274.312,571.132,11.7242,-218.858,613.051,118.296,-207.807,617.637,162.525,-195.642,625.037,196.568,-183.749,588.441,199.011,-196.161,585.914,167.031,-211.321,581.779,123.389,-148.639,662.868,251.484,-113.424,598.067,251.811,-142.414,627.39,264.255,9.74457,558.757,213.945,8.4046,564.044,242.579,52.2552,570.362,243.601,53.4891,560.294,217.834
-234.643,345.611,13.4561,-299.292,339.637,13.9146,-289.436,524.615,5.21468,-292.899,464.462,14.9445,-250.403,458.344,34.4895,-256.363,515.586,38.1429,,,,-274.325,571.134,11.7264,-218.867,613.052,118.298,-207.807,617.633,162.524,-195.638,625.025,196.559,-183.741,588.434,199.002,-196.158,585.911,167.028,-211.329,581.781,123.391,-148.649,662.865,251.474,-113.423,598.073,251.797,-142.422,627.386,264.244,9.73997,558.749,213.947,8.39859,564.041,242.58,52.2476,570.363,243.603,53.4842,560.294,217.836
-234.646,345.612,13.4528,-299.293,339.636,13.9098,-289.448,524.617,5.21587,-292.91,464.464,14.9407,-250.415,458.345,34.4896,-256.378,515.586,38.1456,,,,-274.336,571.136,11.7284,-218.875,613.053,118.299,-207.808,617.629,162.522,-195.633,625.013,196.55,-183.733,588.427,198.993,-196.154,585.907,167.024,-211.336,581.781,123.393,-148.659,662.861,251.463,-113.423,598.077,251.783,-142.43,627.382,264.233,9.73564,558.742,213.948,8.39287,564.037,242.58,52.2404,570.365,243.604,53.4796,560.293,217.838
