 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-82.5721,302.668,45.9036,-150.81,302.879,10.0488,-163.559,481.809,54.2638,-162.83,418.354,34.0317,-116.147,409.356,68.7157,-117.909,464.723,88.2125,,,,-158.294,552.62,64.7678,-104.961,608.299,155.306,-93.331,624.941,183.784,-80.775,631.328,215.851,-51.6567,605.015,224.087,-67.5707,595.122,197.285,-85.1484,579.894,167.585,11.1625,760.082,338.971,46.5658,649.239,304.075,5.33064,684.346,340.251,143.221,611.557,255.899,143.965,624.787,282.185,191.787,620.417,284.202,187.297,606.544,255.667
-84.076,303.075,46.6483,-151.549,303.042,9.7346,-164.023,482.374,54.1813,-163.538,418.901,33.9796,-117.112,409.714,68.9658,-118.64,465.163,88.3625,,,,-158.519,553.166,64.7111,-105.083,608.666,155.314,-93.4317,625.275,183.833,-80.8693,631.618,215.931,-51.7983,605.248,224.18,-67.7469,595.415,197.351,-85.3659,580.223,167.63,11.2496,760.191,339.004,46.5729,649.313,304.12,5.37895,684.452,340.306,143.245,611.577,255.924,143.99,624.813,282.205,191.809,620.426,284.219,187.319,606.544,255.695
-85.5314,303.489,47.3911,-152.267,303.209,9.45785,-164.481,482.932,54.116,-164.232,419.44,33.9491,-118.047,410.077,69.2244,-119.352,465.605,88.5198,,,,-158.75,553.707,64.6648,-105.206,609.029,155.329,-93.5337,625.605,183.889,-80.9633,631.904,216.014,-51.9377,605.479,224.274,-67.921,595.705,197.42,-85.5818,580.549,167.68,11.3357,760.299,339.037,46.5802,649.386,304.164,5.42699,684.558,340.361,143.269,611.597,255.949,144.015,624.838,282.226,191.832,620.436,284.237,187.341,606.543,255.722
-86.9384,303.912,48.1321,-152.965,303.381,9.21854,-164.933,483.484,54.0679,-164.91,419.971,33.94,-118.953,410.444,69.4915,-120.043,466.048,88.6842,,,,-158.985,554.241,64.6289,-105.332,609.388,155.351,-93.6371,625.93,183.949,-81.0571,632.186,216.101,-52.0747,605.707,224.368,-68.093,595.99,197.491,-85.7961,580.871,167.734,11.421,760.407,339.07,46.5878,649.46,304.208,5.47478,684.663,340.416,143.293,611.617,255.974,144.04,624.864,282.246,191.854,620.445,284.254,187.363,606.543,255.75
-88.2968,304.342,48.8714,-153.643,303.558,9.01666,-165.377,484.029,54.0371,-165.572,420.495,33.9524,-119.83,410.815,69.7671,-120.716,466.492,88.8559,,,,-159.225,554.77,64.6033,-105.46,609.742,155.38,-93.7417,626.252,184.015,-81.1505,632.464,216.191,-52.2095,605.932,224.464,-68.263,596.272,197.565,-86.0088,581.189,167.792,11.5054,760.514,339.103,46.5957,649.533,304.251,5.52231,684.768,340.47,143.317,611.637,255.998,144.065,624.889,282.267,191.877,620.455,284.272,187.386,606.542,255.778
-89.6069,304.78,49.6088,-154.3,303.739,8.85221,-165.816,484.568,54.0236,-166.219,421.011,33.9863,-120.677,411.19,70.0513,-121.368,466.937,89.0348,,,,-159.47,555.292,64.5882,-105.591,610.094,155.416,-93.8476,626.568,184.087,-81.2437,632.738,216.285,-52.342,606.155,224.56,-68.4309,596.551,197.641,-86.2198,581.504,167.855,11.5889,760.62,339.135,46.6039,649.606,304.294,5.56957,684.872,340.523,143.342,611.656,256.023,144.09,624.915,282.288,191.899,620.465,284.29,187.408,606.542,255.805
-90.8684,305.225,50.3445,-154.937,303.924,8.72515,-166.247,485.1,54.0273,-166.85,421.519,34.0416,-121.495,411.569,70.344,-122.001,467.384,89.2208,,,,-159.719,555.809,64.5835,-105.724,610.44,155.46,-93.9549,626.881,184.164,-81.3366,633.008,216.382,-52.4721,606.376,224.657,-68.5967,596.825,197.719,-86.4293,581.814,167.921,11.6715,760.726,339.167,46.6124,649.679,304.336,5.61658,684.976,340.576,143.366,611.676,256.047,144.115,624.94,282.308,191.922,620.476,284.308,187.43,606.542,255.833
-92.0814,305.679,51.0783,-155.554,304.114,8.63542,-166.672,485.626,54.0483,-167.466,422.019,34.1184,-122.284,411.952,70.6451,-122.615,467.832,89.4141,,,,-159.974,556.32,64.5892,-105.859,610.784,155.511,-94.0634,627.189,184.246,-81.4292,633.275,216.483,-52.6,606.594,224.754,-68.7604,597.096,197.799,-86.6372,582.121,167.993,11.7533,760.831,339.199,46.6211,649.752,304.377,5.66332,685.079,340.629,143.39,611.695,256.072,144.14,624.966,282.329,191.945,620.486,284.326,187.453,606.542,255.86
-93.2459,306.139,51.8103,-156.15,304.309,8.58295,-167.091,486.146,54.0865,-168.066,422.511,34.2166,-123.043,412.34,70.9548,-123.209,468.281,89.6145,,,,-160.232,556.825,64.6053,-105.997,611.123,155.569,-94.1732,627.493,184.334,-81.5214,633.537,216.586,-52.7255,606.809,224.853,-68.9221,597.363,197.882,-86.8435,582.423,168.068,11.8341,760.935,339.23,46.6302,649.824,304.418,5.7098,685.181,340.681,143.415,611.715,256.096,144.166,624.991,282.349,191.967,620.497,284.344,187.475,606.543,255.887
