 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-206.63,210.143,22.6502,-269.976,192.534,27.5298,-307.915,304.001,48.3234,-279.291,248.092,45.3495,-248.333,266.49,49.3139,-269.696,325.082,57.5388,,,,-348.757,422.517,41.6548,-306.035,503.16,89.797,-282.805,533.166,131.858,-264.762,544.505,181.371,-240.665,488.722,185.319,-266.812,481.512,155.314,-301.033,467.362,111.964,-181.267,594.102,272.731,-146.853,515.716,230.305,-167.458,546.809,272.2,-43.4231,492.844,181.363,-41.125,492.275,210.439,1.08588,489.286,210.128,1.48089,483.937,183.254
-206.611,210.149,22.6922,-269.954,192.532,27.5664,-307.903,304.001,48.3573,-279.275,248.092,45.3863,-248.316,266.501,49.3548,-269.684,325.088,57.5684,,,,-348.76,422.509,41.6728,-306.044,503.163,89.8044,-282.823,533.161,131.862,-264.762,544.492,181.342,-240.615,488.715,185.238,-266.783,481.497,155.29,-301.02,467.359,111.945,-181.299,594.111,272.64,-146.884,515.732,230.21,-167.513,546.806,272.121,-43.443,492.856,181.306,-41.1528,492.286,210.383,1.06055,489.311,210.084,1.46278,483.952,183.212
-206.593,210.156,22.7318,-269.932,192.531,27.601,-307.891,304.001,48.3891,-279.259,248.092,45.421,-248.3,266.512,49.3929,-269.673,325.095,57.5957,,,,-348.764,422.502,41.6892,-306.053,503.166,89.8108,-282.841,533.156,131.865,-264.762,544.479,181.313,-240.568,488.709,185.16,-266.755,481.483,155.266,-301.008,467.357,111.926,-181.329,594.12,272.553,-146.915,515.748,230.119,-167.565,546.802,272.044,-43.4613,492.868,181.253,-41.1787,492.298,210.33,1.03714,489.335,210.042,1.44626,483.968,183.173
-206.575,210.162,22.769,-269.912,192.53,27.6337,-307.88,304.002,48.4187,-279.245,248.092,45.4536,-248.285,266.522,49.4282,-269.662,325.101,57.6207,,,,-348.767,422.494,41.704,-306.063,503.168,89.8163,-282.859,533.15,131.867,-264.762,544.466,181.284,-240.525,488.702,185.085,-266.729,481.469,155.242,-300.996,467.353,111.907,-181.358,594.128,272.47,-146.944,515.763,230.033,-167.616,546.799,271.971,-43.478,492.881,181.202,-41.2027,492.31,210.281,1.01565,489.358,210.003,1.43132,483.983,183.136
-206.559,210.169,22.8039,-269.893,192.529,27.6643,-307.868,304.002,48.4461,-279.231,248.092,45.4841,-248.27,266.531,49.4607,-269.651,325.106,57.6434,,,,-348.771,422.487,41.7171,-306.073,503.17,89.8208,-282.876,533.145,131.869,-264.763,544.454,181.256,-240.484,488.695,185.014,-266.704,481.455,155.218,-300.985,467.349,111.889,-181.386,594.136,272.391,-146.972,515.777,229.952,-167.663,546.797,271.901,-43.493,492.893,181.155,-41.2247,492.321,210.234,0.996084,489.382,209.967,1.41795,483.999,183.102
-206.544,210.175,22.8364,-269.875,192.528,27.693,-307.858,304.003,48.4714,-279.218,248.092,45.5125,-248.257,266.54,49.4904,-269.641,325.112,57.6639,,,,-348.775,422.48,41.7285,-306.083,503.17,89.8243,-282.894,533.139,131.869,-264.764,544.443,181.228,-240.446,488.688,184.946,-266.681,481.442,155.194,-300.974,467.345,111.87,-181.411,594.143,272.315,-146.998,515.79,229.875,-167.708,546.794,271.835,-43.5065,492.906,181.111,-41.2447,492.334,210.191,0.978435,489.405,209.934,1.40617,484.015,183.071
-206.53,210.181,22.8665,-269.858,192.527,27.7196,-307.847,304.003,48.4945,-279.206,248.092,45.5388,-248.244,266.548,49.5173,-269.632,325.117,57.6822,,,,-348.78,422.473,41.7383,-306.093,503.171,89.827,-282.91,533.133,131.869,-264.765,544.432,181.201,-240.411,488.681,184.881,-266.66,481.429,155.169,-300.964,467.34,111.851,-181.436,594.15,272.243,-147.023,515.803,229.803,-167.751,546.792,271.772,-43.5183,492.919,181.07,-41.2629,492.346,210.151,0.962706,489.427,209.903,1.39596,484.03,183.042
-206.517,210.187,22.8942,-269.842,192.525,27.7442,-307.837,304.004,48.5154,-279.194,248.092,45.563,-248.232,266.555,49.5414,-269.622,325.121,57.6981,,,,-348.784,422.467,41.7465,-306.104,503.17,89.8286,-282.927,533.128,131.868,-264.766,544.421,181.174,-240.379,488.674,184.82,-266.64,481.417,155.145,-300.955,467.334,111.833,-181.458,594.155,272.175,-147.047,515.815,229.735,-167.791,546.789,271.712,-43.5286,492.932,181.032,-41.279,492.358,210.115,0.948898,489.449,209.875,1.38734,484.046,183.016
-206.505,210.193,22.9195,-269.828,192.524,27.7668,-307.827,304.005,48.5342,-279.183,248.093,45.585,-248.221,266.561,49.5627,-269.613,325.125,57.7118,,,,-348.789,422.46,41.753,-306.115,503.169,89.8293,-282.943,533.122,131.866,-264.768,544.41,181.148,-240.35,488.667,184.762,-266.622,481.404,155.121,-300.946,467.328,111.815,-181.479,594.161,272.111,-147.07,515.826,229.672,-167.828,546.787,271.656,-43.5372,492.945,180.998,-41.2933,492.371,210.081,0.93701,489.47,209.85,1.38029,484.062,182.992
-206.494,210.198,22.9425,-269.814,192.523,27.7874,-307.818,304.007,48.5508,-279.173,248.093,45.6049,-248.211,266.566,49.5812,-269.605,325.129,57.7232,,,,-348.794,422.454,41.7579,-306.126,503.167,89.8291,-282.959,533.116,131.863,-264.77,544.401,181.122,-240.325,488.659,184.707,-266.606,481.392,155.097,-300.937,467.321,111.796,-181.499,594.166,272.05,-147.091,515.836,229.613,-167.863,546.786,271.603,-43.5443,492.958,180.967,-41.3055,492.384,210.051,0.927042,489.492,209.828,1.37483,484.078,182.972
-206.484,210.204,22.9629,-269.802,192.522,27.8059,-307.809,304.008,48.5653,-279.164,248.093,45.6226,-248.202,266.571,49.5968,-269.597,325.133,57.7323,,,,-348.799,422.448,41.7611,-306.137,503.165,89.8279,-282.974,533.11,131.859,-264.772,544.391,181.097,-240.302,488.652,184.656,-266.591,481.381,155.073,-300.93,467.314,111.778,-181.516,594.17,271.994,-147.11,515.845,229.559,-167.896,546.784,271.553,-43.5497,492.971,180.939,-41.3159,492.397,210.025,0.918996,489.512,209.808,1.37094,484.094,182.953
