 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-154.787,202.755,41.261,-219.253,190.07,31.401,-261.373,354.746,47.2086,-243.117,274.533,37.216,-201.598,286.454,60.0352,-217.699,365.563,78.8755,-208.981,472.589,-4.94059,-270.914,450.467,48.2146,-253.816,530.486,106.765,-241.271,568.244,158.597,-227.879,601.388,214.248,-203.977,563.168,226.356,-220.385,538.75,173.665,-237.795,500.178,128.25,-177.025,676.845,297.538,-112.084,581.301,266.095,-162.435,630.302,304.32,14.0756,571.501,240.718,13.8131,589.805,263.164,51.4101,584.666,259.292,50.8145,570.279,241.345
-154.811,202.755,41.2756,-219.263,190.08,31.3916,-261.363,354.758,47.2043,-243.115,274.545,37.2053,-201.601,286.466,60.0222,-217.676,365.601,78.8365,-209.02,472.601,-4.97816,-270.94,450.474,48.1975,-253.859,530.475,106.764,-241.31,568.221,158.602,-227.886,601.362,214.229,-203.973,563.139,226.317,-220.367,538.719,173.637,-237.754,500.15,128.21,-177.035,676.849,297.512,-112.094,581.335,266.042,-162.452,630.3,304.298,14.0782,571.508,240.711,13.814,589.808,263.161,51.4132,584.671,259.292,50.8187,570.285,241.345
-154.831,202.757,41.2879,-219.27,190.089,31.3831,-261.352,354.768,47.2013,-243.111,274.555,37.1961,-201.601,286.479,60.0094,-217.651,365.637,78.7993,-209.056,472.613,-5.01316,-270.964,450.48,48.1823,-253.9,530.464,106.763,-241.346,568.198,158.607,-227.893,601.338,214.212,-203.971,563.111,226.283,-220.35,538.689,173.612,-237.715,500.122,128.172,-177.044,676.852,297.487,-112.102,581.366,265.993,-162.467,630.298,304.277,14.0812,571.515,240.705,13.8155,589.81,263.157,51.4167,584.674,259.292,50.8231,570.291,241.345
-154.848,202.758,41.2979,-219.275,190.098,31.3756,-261.34,354.778,47.1994,-243.105,274.565,37.1884,-201.598,286.491,59.9969,-217.626,365.671,78.7639,-209.09,472.624,-5.0456,-270.986,450.485,48.1688,-253.938,530.452,106.764,-241.38,568.176,158.613,-227.901,601.315,214.197,-203.971,563.085,226.253,-220.334,538.661,173.588,-237.677,500.095,128.138,-177.052,676.854,297.464,-112.108,581.392,265.948,-162.48,630.295,304.258,14.0848,571.522,240.699,13.8177,589.812,263.154,51.4207,584.677,259.291,50.8279,570.295,241.345
-154.862,202.76,41.3055,-219.277,190.106,31.3691,-261.328,354.786,47.1986,-243.098,274.575,37.1822,-201.592,286.502,59.9847,-217.599,365.703,78.7304,-209.123,472.634,-5.07547,-271.006,450.489,48.1571,-253.973,530.441,106.766,-241.412,568.156,158.619,-227.908,601.294,214.183,-203.974,563.06,226.227,-220.319,538.635,173.567,-237.641,500.069,128.107,-177.058,676.855,297.443,-112.113,581.414,265.906,-162.491,630.291,304.241,14.0888,571.527,240.693,13.8205,589.813,263.152,51.4252,584.679,259.292,50.8328,570.299,241.344
-154.872,202.763,41.3108,-219.277,190.115,31.3636,-261.314,354.793,47.1991,-243.088,274.584,37.1774,-201.584,286.513,59.9728,-217.57,365.733,78.6987,-209.154,472.644,-5.10276,-271.024,450.492,48.1472,-254.006,530.429,106.769,-241.441,568.136,158.626,-227.916,601.275,214.171,-203.978,563.036,226.204,-220.305,538.609,173.547,-237.607,500.044,128.08,-177.062,676.855,297.424,-112.116,581.433,265.869,-162.5,630.288,304.225,14.0933,571.532,240.689,13.824,589.814,263.149,51.4301,584.681,259.292,50.8381,570.302,241.344
-154.879,202.767,41.3138,-219.274,190.124,31.3591,-261.3,354.8,47.2007,-243.077,274.593,37.1742,-201.572,286.524,59.9611,-217.541,365.761,78.6688,-209.182,472.654,-5.12748,-271.041,450.495,48.1391,-254.036,530.418,106.773,-241.467,568.117,158.632,-227.925,601.258,214.16,-203.985,563.014,226.186,-220.291,538.586,173.53,-237.575,500.02,128.055,-177.065,676.854,297.406,-112.117,581.448,265.835,-162.507,630.283,304.211,14.0983,571.537,240.684,13.8282,589.815,263.147,51.4356,584.681,259.292,50.8437,570.305,241.343
-154.882,202.771,41.3145,-219.269,190.132,31.3556,-261.285,354.805,47.2034,-243.064,274.6,37.1724,-201.558,286.534,59.9498,-217.51,365.787,78.6408,-209.209,472.662,-5.14959,-271.055,450.497,48.1328,-254.063,530.406,106.778,-241.491,568.098,158.64,-227.933,601.242,214.151,-203.994,562.993,226.172,-220.279,538.563,173.515,-237.545,499.997,128.034,-177.066,676.853,297.39,-112.117,581.459,265.805,-162.513,630.278,304.199,14.1038,571.54,240.68,13.8329,589.815,263.145,51.4416,584.681,259.292,50.8495,570.306,241.342
-154.882,202.776,41.3129,-219.261,190.14,31.3531,-261.269,354.809,47.2073,-243.049,274.608,37.1721,-201.541,286.544,59.9387,-217.478,365.81,78.6147,-209.234,472.67,-5.16908,-271.067,450.497,48.1282,-254.087,530.394,106.785,-241.512,568.081,158.647,-227.942,601.228,214.144,-204.005,562.973,226.162,-220.267,538.542,173.502,-237.516,499.975,128.017,-177.066,676.85,297.375,-112.114,581.467,265.779,-162.517,630.272,304.188,14.1098,571.544,240.676,13.8384,589.814,263.144,51.448,584.68,259.292,50.8555,570.307,241.341
