 WRA,,, WRB,,, RU_1,,, RU_2,,, RU_3,,, RU_4,,, ELB_M,,, ELB_L,,, H_1,,, H_2,,, H_3,,, H_4,,, H_5,,, H_6,,, SA_1,,, SA_2,,, SA_3,,, CS_1,,, CS_2,,, CS_3,,, CS_4,,
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
171.949,197.672,35.7,238.11,194.98,21.3172,229.651,382.681,74.3689,206.997,313.561,58.4593,257.52,308.247,42.4154,270.117,373.36,47.9582,203.561,462.795,-12.9518,277.865,453.314,33.6358,228.639,478.942,129.415,214.365,504.898,168.92,203.83,529.149,214.242,231.054,566.341,197.352,238.526,537.894,154.065,250.03,509.821,115.927,146.852,668.755,298.944,101.797,571.853,285.369,140.307,610.043,321.169,-49.1924,529.881,247.936,-49.8955,542.272,273.834,-6.18305,544.671,272.583,-5.10715,534.278,246.117
171.965,197.668,35.7094,238.124,194.976,21.3116,229.679,382.675,74.371,207.017,313.559,58.4686,257.534,308.25,42.4031,270.13,373.366,47.9441,203.559,462.786,-12.9415,277.862,453.325,33.6265,228.64,478.954,129.401,214.358,504.905,168.9,203.804,529.148,214.225,231.048,566.337,197.351,238.525,537.902,154.058,250.026,509.832,115.915,146.856,668.758,298.932,101.801,571.872,285.345,140.322,610.041,321.17,-49.1833,529.87,247.933,-49.8849,542.261,273.829,-6.16845,544.683,272.585,-5.09721,534.268,246.113
171.98,197.664,35.7183,238.136,194.972,21.3067,229.705,382.671,74.3718,207.034,313.557,58.4771,257.545,308.254,42.392,270.142,373.372,47.9311,203.557,462.779,-12.9327,277.859,453.336,33.6171,228.64,478.965,129.386,214.35,504.911,168.881,203.779,529.147,214.209,231.043,566.333,197.35,238.524,537.909,154.052,250.021,509.843,115.903,146.859,668.761,298.92,101.806,571.89,285.322,140.336,610.039,321.172,-49.1749,529.859,247.929,-49.8748,542.25,273.824,-6.15461,544.695,272.586,-5.08786,534.26,246.109
171.993,197.661,35.7268,238.148,194.97,21.3025,229.727,382.668,74.3713,207.049,313.557,58.4849,257.556,308.258,42.382,270.151,373.378,47.919,203.555,462.772,-12.9252,277.856,453.347,33.6078,228.637,478.976,129.371,214.342,504.917,168.861,203.755,529.145,214.194,231.039,566.329,197.349,238.523,537.916,154.046,250.017,509.853,115.892,146.862,668.764,298.908,101.809,571.907,285.299,140.349,610.037,321.173,-49.167,529.85,247.926,-49.8653,542.24,273.819,-6.14152,544.707,272.587,-5.07912,534.252,246.104
172.006,197.658,35.7348,238.158,194.968,21.299,229.747,382.667,74.3695,207.062,313.557,58.4919,257.564,308.262,42.3731,270.159,373.385,47.908,203.552,462.766,-12.9192,277.853,453.357,33.5985,228.633,478.987,129.355,214.332,504.922,168.842,203.733,529.142,214.18,231.035,566.324,197.348,238.521,537.921,154.04,250.012,509.862,115.88,146.866,668.766,298.897,101.812,571.923,285.278,140.361,610.035,321.174,-49.1596,529.842,247.922,-49.8565,542.232,273.814,-6.12919,544.718,272.588,-5.07097,534.246,246.099
172.018,197.656,35.7424,238.168,194.966,21.2963,229.763,382.666,74.3664,207.073,313.557,58.4981,257.572,308.267,42.3653,270.165,373.392,47.898,203.55,462.761,-12.9147,277.849,453.368,33.5892,228.628,478.997,129.339,214.322,504.926,168.823,203.712,529.138,214.167,231.032,566.32,197.348,238.52,537.926,154.035,250.006,509.87,115.869,146.868,668.768,298.887,101.813,571.939,285.257,140.372,610.033,321.175,-49.1528,529.834,247.918,-49.8482,542.224,273.809,-6.11761,544.73,272.588,-5.06342,534.24,246.095
172.028,197.654,35.7495,238.177,194.966,21.2942,229.776,382.667,74.3621,207.082,313.559,58.5036,257.577,308.273,42.3587,270.17,373.399,47.889,203.546,462.756,-12.9115,277.846,453.378,33.58,228.62,479.006,129.322,214.311,504.93,168.804,203.692,529.134,214.154,231.029,566.315,197.348,238.519,537.93,154.03,250,509.878,115.858,146.871,668.771,298.876,101.815,571.954,285.238,140.382,610.032,321.176,-49.1465,529.828,247.914,-49.8405,542.217,273.804,-6.1068,544.742,272.588,-5.05647,534.235,246.09
172.037,197.653,35.7561,238.184,194.965,21.2929,229.787,382.669,74.3564,207.089,313.56,58.5083,257.581,308.278,42.3531,270.173,373.406,47.881,203.543,462.752,-12.9097,277.842,453.388,33.5707,228.611,479.015,129.306,214.3,504.933,168.785,203.674,529.13,214.142,231.027,566.31,197.348,238.517,537.933,154.025,249.994,509.884,115.847,146.874,668.773,298.867,101.815,571.968,285.219,140.392,610.03,321.176,-49.1408,529.823,247.91,-49.8334,542.212,273.799,-6.09674,544.753,272.588,-5.05012,534.232,246.084
172.046,197.652,35.7622,238.191,194.966,21.2923,229.794,382.672,74.3495,207.093,313.563,58.5122,257.584,308.284,42.3487,270.174,373.414,47.8741,203.539,462.749,-12.9094,277.838,453.398,33.5615,228.6,479.023,129.288,214.287,504.935,168.766,203.657,529.124,214.132,231.025,566.305,197.348,238.516,537.936,154.02,249.988,509.89,115.836,146.876,668.774,298.858,101.815,571.981,285.201,140.401,610.029,321.177,-49.1357,529.819,247.906,-49.8268,542.207,273.794,-6.08743,544.765,272.587,-5.04437,534.229,246.079
